
>>> Condition Data >>>

    27575291 of 30036600000 molecules passed the conditions (0.09 percent).
  - 1328:   100.0000 percent of the time (13653 hits)
  - 1329:    99.9927 percent of the time (13652 hits)
  - 1330:   100.0000 percent of the time (13653 hits)
  - 1331:   100.0000 percent of the time (13653 hits)
  - 1332:   100.0000 percent of the time (13653 hits)
  - 1333:   100.0000 percent of the time (13653 hits)
  - 1334:   100.0000 percent of the time (13653 hits)
  - 1335:    99.9487 percent of the time (13646 hits)
  - 1336:    99.9780 percent of the time (13650 hits)
  - 1337:    99.0918 percent of the time (13529 hits)
  - 1338:   100.0000 percent of the time (13653 hits)
  - 1339:   100.0000 percent of the time (13653 hits)
  - 1340:   100.0000 percent of the time (13653 hits)
  - 1341:   100.0000 percent of the time (13653 hits)
  - 1342:   100.0000 percent of the time (13653 hits)
  - 1343:   100.0000 percent of the time (13653 hits)
  - 1344:    78.0708 percent of the time (10659 hits)
  - 1345:   100.0000 percent of the time (13653 hits)
  - 1346:   100.0000 percent of the time (13653 hits)
  - 1347:   100.0000 percent of the time (13653 hits)
  - 1348:   100.0000 percent of the time (13653 hits)
  - 1349:   100.0000 percent of the time (13653 hits)
  - 1350:   100.0000 percent of the time (13653 hits)
  - 1351:   100.0000 percent of the time (13653 hits)
  - 1352:    99.9927 percent of the time (13652 hits)
  - 1353:   100.0000 percent of the time (13653 hits)
  - 1354:    99.9927 percent of the time (13652 hits)
  - 1355:     3.8746 percent of the time (529 hits)
  - 1356:   100.0000 percent of the time (13653 hits)
  - 1357:   100.0000 percent of the time (13653 hits)
  - 1358:   100.0000 percent of the time (13653 hits)
  - 1359:   100.0000 percent of the time (13653 hits)
  - 1360:   100.0000 percent of the time (13653 hits)
  - 1361:    61.0635 percent of the time (8337 hits)
  - 1362:   100.0000 percent of the time (13653 hits)
  - 1363:     0.0952 percent of the time (13 hits)
  - 1364:   100.0000 percent of the time (13653 hits)
  - 1365:   100.0000 percent of the time (13653 hits)
  - 1366:   100.0000 percent of the time (13653 hits)
  - 1367:   100.0000 percent of the time (13653 hits)
  - 1368:    88.8303 percent of the time (12128 hits)
  - 1369:   100.0000 percent of the time (13653 hits)
  - 1370:   100.0000 percent of the time (13653 hits)
  - 1372:   100.0000 percent of the time (13653 hits)
  - 1373:   100.0000 percent of the time (13653 hits)
  - 1374:    99.3408 percent of the time (13563 hits)
  - 1375:     1.6040 percent of the time (219 hits)
  - 1376:   100.0000 percent of the time (13653 hits)
  - 1377:   100.0000 percent of the time (13653 hits)
  - 1378:   100.0000 percent of the time (13653 hits)
  - 1379:   100.0000 percent of the time (13653 hits)
  - 1380:   100.0000 percent of the time (13653 hits)
  - 1381:   100.0000 percent of the time (13653 hits)
  - 1382:    97.4291 percent of the time (13302 hits)
  - 1383:    99.9927 percent of the time (13652 hits)
  - 1384:   100.0000 percent of the time (13653 hits)
  - 1385:   100.0000 percent of the time (13653 hits)
  - 1386:   100.0000 percent of the time (13653 hits)
  - 1387:   100.0000 percent of the time (13653 hits)
  - 1388:    20.5010 percent of the time (2799 hits)
  - 1389:   100.0000 percent of the time (13653 hits)
  - 1390:   100.0000 percent of the time (13653 hits)
  - 1391:   100.0000 percent of the time (13653 hits)
  - 1392:     2.8638 percent of the time (391 hits)
  - 1393:   100.0000 percent of the time (13653 hits)
  - 1394:   100.0000 percent of the time (13653 hits)
  - 1395:   100.0000 percent of the time (13653 hits)
  - 1396:    99.9927 percent of the time (13652 hits)
  - 1397:   100.0000 percent of the time (13653 hits)
  - 1398:   100.0000 percent of the time (13653 hits)
  - 1399:   100.0000 percent of the time (13653 hits)
  - 1400:    99.9927 percent of the time (13652 hits)
  - 1401:   100.0000 percent of the time (13653 hits)
  - 1402:   100.0000 percent of the time (13653 hits)
  - 1403:    99.9927 percent of the time (13652 hits)
  - 1404:   100.0000 percent of the time (13653 hits)
  - 1405:   100.0000 percent of the time (13653 hits)
  - 1406:   100.0000 percent of the time (13653 hits)
  - 1407:   100.0000 percent of the time (13653 hits)
  - 1408:   100.0000 percent of the time (13653 hits)
  - 1409:   100.0000 percent of the time (13653 hits)
  - 1410:    30.8137 percent of the time (4207 hits)
  - 1411:   100.0000 percent of the time (13653 hits)
  - 1412:   100.0000 percent of the time (13653 hits)
  - 1413:   100.0000 percent of the time (13653 hits)
  - 1414:   100.0000 percent of the time (13653 hits)
  - 1415:   100.0000 percent of the time (13653 hits)
  - 1416:   100.0000 percent of the time (13653 hits)
  - 1417:     1.3770 percent of the time (188 hits)
  - 1418:   100.0000 percent of the time (13653 hits)
  - 1419:    48.6560 percent of the time (6643 hits)
  - 1420:   100.0000 percent of the time (13653 hits)
  - 1421:   100.0000 percent of the time (13653 hits)
  - 1422:    99.9854 percent of the time (13651 hits)
  - 1423:   100.0000 percent of the time (13653 hits)
  - 1424:   100.0000 percent of the time (13653 hits)
  - 1425:   100.0000 percent of the time (13653 hits)
  - 1426:   100.0000 percent of the time (13653 hits)
  - 1427:   100.0000 percent of the time (13653 hits)
  - 1428:   100.0000 percent of the time (13653 hits)
  - 1429:   100.0000 percent of the time (13653 hits)
  - 1430:   100.0000 percent of the time (13653 hits)
  - 1431:   100.0000 percent of the time (13653 hits)
  - 1432:   100.0000 percent of the time (13653 hits)
  - 1433:   100.0000 percent of the time (13653 hits)
  - 1434:   100.0000 percent of the time (13653 hits)
  - 1435:   100.0000 percent of the time (13653 hits)
  - 1436:   100.0000 percent of the time (13653 hits)
  - 1437:   100.0000 percent of the time (13653 hits)
  - 1438:    28.4333 percent of the time (3882 hits)
  - 1439:   100.0000 percent of the time (13653 hits)
  - 1440:    99.9854 percent of the time (13651 hits)
  - 1441:   100.0000 percent of the time (13653 hits)
  - 1442:   100.0000 percent of the time (13653 hits)
  - 1443:    99.9707 percent of the time (13649 hits)
  - 1444:    99.7876 percent of the time (13624 hits)
  - 1445:   100.0000 percent of the time (13653 hits)
  - 1446:   100.0000 percent of the time (13653 hits)
  - 1447:   100.0000 percent of the time (13653 hits)
  - 1448:   100.0000 percent of the time (13653 hits)
  - 1449:   100.0000 percent of the time (13653 hits)
  - 1450:   100.0000 percent of the time (13653 hits)
  - 1451:   100.0000 percent of the time (13653 hits)
  - 1452:   100.0000 percent of the time (13653 hits)
  - 1453:   100.0000 percent of the time (13653 hits)
  - 1454:   100.0000 percent of the time (13653 hits)
  - 1455:   100.0000 percent of the time (13653 hits)
  - 1456:   100.0000 percent of the time (13653 hits)
  - 1457:   100.0000 percent of the time (13653 hits)
  - 1458:   100.0000 percent of the time (13653 hits)
  - 1459:   100.0000 percent of the time (13653 hits)
  - 1460:   100.0000 percent of the time (13653 hits)
  - 1461:    15.0736 percent of the time (2058 hits)
  - 1462:   100.0000 percent of the time (13653 hits)
  - 1463:   100.0000 percent of the time (13653 hits)
  - 1464:   100.0000 percent of the time (13653 hits)
  - 1465:   100.0000 percent of the time (13653 hits)
  - 1466:   100.0000 percent of the time (13653 hits)
  - 1467:   100.0000 percent of the time (13653 hits)
  - 1468:   100.0000 percent of the time (13653 hits)
  - 1469:   100.0000 percent of the time (13653 hits)
  - 1470:   100.0000 percent of the time (13653 hits)
  - 1471:   100.0000 percent of the time (13653 hits)
  - 1472:   100.0000 percent of the time (13653 hits)
  - 1473:   100.0000 percent of the time (13653 hits)
  - 1474:   100.0000 percent of the time (13653 hits)
  - 1475:   100.0000 percent of the time (13653 hits)
  - 1476:    63.9054 percent of the time (8725 hits)
  - 1477:   100.0000 percent of the time (13653 hits)
  - 1478:   100.0000 percent of the time (13653 hits)
  - 1479:   100.0000 percent of the time (13653 hits)
  - 1480:   100.0000 percent of the time (13653 hits)
  - 1481:    99.9927 percent of the time (13652 hits)
  - 1482:    99.9927 percent of the time (13652 hits)
  - 1483:   100.0000 percent of the time (13653 hits)
  - 1484:    99.9707 percent of the time (13649 hits)
  - 1485:   100.0000 percent of the time (13653 hits)
  - 1486:   100.0000 percent of the time (13653 hits)
  - 1487:    99.9854 percent of the time (13651 hits)
  - 1488:    96.6235 percent of the time (13192 hits)
  - 1489:    38.6142 percent of the time (5272 hits)
  - 1490:   100.0000 percent of the time (13653 hits)
  - 1491:   100.0000 percent of the time (13653 hits)
  - 1492:   100.0000 percent of the time (13653 hits)
  - 1493:    85.6076 percent of the time (11688 hits)
  - 1494:    99.7729 percent of the time (13622 hits)
  - 1495:    99.9927 percent of the time (13652 hits)
  - 1496:    52.8382 percent of the time (7214 hits)
  - 1497:    99.9927 percent of the time (13652 hits)
  - 1498:    11.8436 percent of the time (1617 hits)
  - 1499:   100.0000 percent of the time (13653 hits)
  - 1500:   100.0000 percent of the time (13653 hits)
  - 1501:    19.5781 percent of the time (2673 hits)
  - 1502:   100.0000 percent of the time (13653 hits)
  - 1503:   100.0000 percent of the time (13653 hits)
  - 1504:   100.0000 percent of the time (13653 hits)
  - 1505:    99.9854 percent of the time (13651 hits)
  - 1506:    98.6670 percent of the time (13471 hits)
  - 1507:   100.0000 percent of the time (13653 hits)
  - 1508:   100.0000 percent of the time (13653 hits)
  - 1509:   100.0000 percent of the time (13653 hits)
  - 1510:    99.9927 percent of the time (13652 hits)
  - 1511:   100.0000 percent of the time (13653 hits)
  - 1512:   100.0000 percent of the time (13653 hits)
  - 1513:    59.6499 percent of the time (8144 hits)
  - 1514:   100.0000 percent of the time (13653 hits)
  - 1515:   100.0000 percent of the time (13653 hits)
  - 1516:   100.0000 percent of the time (13653 hits)
  - 1517:    99.9854 percent of the time (13651 hits)
  - 1518:    19.0727 percent of the time (2604 hits)
  - 1519:   100.0000 percent of the time (13653 hits)
  - 1520:   100.0000 percent of the time (13653 hits)
  - 1521:   100.0000 percent of the time (13653 hits)
  - 1522:    88.2736 percent of the time (12052 hits)
  - 1523:   100.0000 percent of the time (13653 hits)
  - 1524:   100.0000 percent of the time (13653 hits)
  - 1525:   100.0000 percent of the time (13653 hits)
  - 1526:   100.0000 percent of the time (13653 hits)
  - 1527:   100.0000 percent of the time (13653 hits)
  - 1528:   100.0000 percent of the time (13653 hits)
  - 1529:   100.0000 percent of the time (13653 hits)
  - 1530:   100.0000 percent of the time (13653 hits)
  - 1531:   100.0000 percent of the time (13653 hits)
  - 1532:    49.3371 percent of the time (6736 hits)
  - 1533:   100.0000 percent of the time (13653 hits)
  - 1534:    99.9927 percent of the time (13652 hits)
  - 1535:   100.0000 percent of the time (13653 hits)
  - 1536:   100.0000 percent of the time (13653 hits)
  - 1537:   100.0000 percent of the time (13653 hits)
  - 1538:   100.0000 percent of the time (13653 hits)
  - 1539:    99.8242 percent of the time (13629 hits)
  - 1540:    99.9854 percent of the time (13651 hits)
  - 1541:    36.2484 percent of the time (4949 hits)
  - 1542:    64.9235 percent of the time (8864 hits)
  - 1543:   100.0000 percent of the time (13653 hits)
  - 1544:    99.9927 percent of the time (13652 hits)
  - 1545:    99.9634 percent of the time (13648 hits)
  - 1546:    99.9780 percent of the time (13650 hits)
  - 1547:   100.0000 percent of the time (13653 hits)
  - 1548:     0.0293 percent of the time (4 hits)
  - 1549:   100.0000 percent of the time (13653 hits)
  - 1550:   100.0000 percent of the time (13653 hits)
  - 1551:   100.0000 percent of the time (13653 hits)
  - 1552:    99.9048 percent of the time (13640 hits)
  - 1553:    99.9414 percent of the time (13645 hits)
  - 1554:   100.0000 percent of the time (13653 hits)
  - 1555:   100.0000 percent of the time (13653 hits)
  - 1556:   100.0000 percent of the time (13653 hits)
  - 1557:   100.0000 percent of the time (13653 hits)
  - 1559:   100.0000 percent of the time (13653 hits)
  - 1560:    99.9927 percent of the time (13652 hits)
  - 1561:   100.0000 percent of the time (13653 hits)
  - 1562:   100.0000 percent of the time (13653 hits)
  - 1563:    99.9927 percent of the time (13652 hits)
  - 1564:    15.4398 percent of the time (2108 hits)
  - 1565:    99.9927 percent of the time (13652 hits)
  - 1566:    99.9927 percent of the time (13652 hits)
  - 1567:    29.3415 percent of the time (4006 hits)
  - 1568:   100.0000 percent of the time (13653 hits)
  - 1569:   100.0000 percent of the time (13653 hits)
  - 1570:   100.0000 percent of the time (13653 hits)
  - 1571:    99.9854 percent of the time (13651 hits)
  - 1572:   100.0000 percent of the time (13653 hits)
  - 1573:   100.0000 percent of the time (13653 hits)
  - 1574:    99.9707 percent of the time (13649 hits)
  - 1575:   100.0000 percent of the time (13653 hits)
  - 1576:   100.0000 percent of the time (13653 hits)
  - 1577:   100.0000 percent of the time (13653 hits)
  - 1578:   100.0000 percent of the time (13653 hits)
  - 1579:   100.0000 percent of the time (13653 hits)
  - 1580:   100.0000 percent of the time (13653 hits)
  - 1581:    45.1110 percent of the time (6159 hits)
  - 1582:   100.0000 percent of the time (13653 hits)
  - 1583:    99.9927 percent of the time (13652 hits)
  - 1584:   100.0000 percent of the time (13653 hits)
  - 1585:    99.9927 percent of the time (13652 hits)
  - 1586:    99.9927 percent of the time (13652 hits)
  - 1587:   100.0000 percent of the time (13653 hits)
  - 1588:    99.9927 percent of the time (13652 hits)
  - 1589:   100.0000 percent of the time (13653 hits)
  - 1590:   100.0000 percent of the time (13653 hits)
  - 1591:    56.6469 percent of the time (7734 hits)
  - 1592:   100.0000 percent of the time (13653 hits)
  - 1593:    99.0332 percent of the time (13521 hits)
  - 1594:    99.9927 percent of the time (13652 hits)
  - 1595:   100.0000 percent of the time (13653 hits)
  - 1596:   100.0000 percent of the time (13653 hits)
  - 1597:   100.0000 percent of the time (13653 hits)
  - 1598:   100.0000 percent of the time (13653 hits)
  - 1599:   100.0000 percent of the time (13653 hits)
  - 1600:   100.0000 percent of the time (13653 hits)
  - 1601:   100.0000 percent of the time (13653 hits)
  - 1602:   100.0000 percent of the time (13653 hits)
  - 1603:     0.0073 percent of the time (1 hits)
  - 1604:     0.0806 percent of the time (11 hits)
  - 1605:    92.4192 percent of the time (12618 hits)
  - 1606:   100.0000 percent of the time (13653 hits)
  - 1607:   100.0000 percent of the time (13653 hits)
  - 1608:   100.0000 percent of the time (13653 hits)
  - 1609:   100.0000 percent of the time (13653 hits)
  - 1610:    71.4788 percent of the time (9759 hits)
  - 1611:    99.9854 percent of the time (13651 hits)
  - 1612:     0.2710 percent of the time (37 hits)
  - 1613:   100.0000 percent of the time (13653 hits)
  - 1614:    99.9927 percent of the time (13652 hits)
  - 1615:    97.5463 percent of the time (13318 hits)
  - 1616:   100.0000 percent of the time (13653 hits)
  - 1617:   100.0000 percent of the time (13653 hits)
  - 1618:   100.0000 percent of the time (13653 hits)
  - 1619:    99.9854 percent of the time (13651 hits)
  - 1620:    96.3891 percent of the time (13160 hits)
  - 1621:   100.0000 percent of the time (13653 hits)
  - 1622:    99.9927 percent of the time (13652 hits)
  - 1623:   100.0000 percent of the time (13653 hits)
  - 1624:   100.0000 percent of the time (13653 hits)
  - 1625:   100.0000 percent of the time (13653 hits)
  - 1626:   100.0000 percent of the time (13653 hits)
  - 1627:   100.0000 percent of the time (13653 hits)
  - 1628:    38.9585 percent of the time (5319 hits)
  - 1629:    71.2884 percent of the time (9733 hits)
  - 1630:     0.0146 percent of the time (2 hits)
  - 1631:   100.0000 percent of the time (13653 hits)
  - 1632:   100.0000 percent of the time (13653 hits)
  - 1633:   100.0000 percent of the time (13653 hits)
  - 1634:   100.0000 percent of the time (13653 hits)
  - 1635:   100.0000 percent of the time (13653 hits)
  - 1636:   100.0000 percent of the time (13653 hits)
  - 1637:    68.8200 percent of the time (9396 hits)
  - 1638:    83.4762 percent of the time (11397 hits)
  - 1639:   100.0000 percent of the time (13653 hits)
  - 1640:   100.0000 percent of the time (13653 hits)
  - 1641:     0.6445 percent of the time (88 hits)
  - 1642:   100.0000 percent of the time (13653 hits)
  - 1643:   100.0000 percent of the time (13653 hits)
  - 1644:   100.0000 percent of the time (13653 hits)
  - 1645:   100.0000 percent of the time (13653 hits)
  - 1646:   100.0000 percent of the time (13653 hits)
  - 1647:   100.0000 percent of the time (13653 hits)
  - 1648:   100.0000 percent of the time (13653 hits)
  - 1649:   100.0000 percent of the time (13653 hits)
  - 1650:   100.0000 percent of the time (13653 hits)
  - 1651:   100.0000 percent of the time (13653 hits)
  - 1652:   100.0000 percent of the time (13653 hits)
  - 1653:   100.0000 percent of the time (13653 hits)
  - 1654:    99.9780 percent of the time (13650 hits)
  - 1655:    99.0625 percent of the time (13525 hits)
  - 1656:   100.0000 percent of the time (13653 hits)
  - 1657:    99.9854 percent of the time (13651 hits)
  - 1658:    99.9780 percent of the time (13650 hits)
  - 1659:   100.0000 percent of the time (13653 hits)
  - 1660:   100.0000 percent of the time (13653 hits)
  - 1661:   100.0000 percent of the time (13653 hits)
  - 1662:   100.0000 percent of the time (13653 hits)
  - 1663:   100.0000 percent of the time (13653 hits)
  - 1664:   100.0000 percent of the time (13653 hits)
  - 1665:   100.0000 percent of the time (13653 hits)
  - 1666:   100.0000 percent of the time (13653 hits)
  - 1667:   100.0000 percent of the time (13653 hits)
  - 1668:   100.0000 percent of the time (13653 hits)
  - 1669:   100.0000 percent of the time (13653 hits)
  - 1670:   100.0000 percent of the time (13653 hits)
  - 1671:   100.0000 percent of the time (13653 hits)
  - 1672:   100.0000 percent of the time (13653 hits)
  - 1673:   100.0000 percent of the time (13653 hits)
  - 1674:   100.0000 percent of the time (13653 hits)
  - 1675:   100.0000 percent of the time (13653 hits)
  - 1676:   100.0000 percent of the time (13653 hits)
  - 1677:   100.0000 percent of the time (13653 hits)
  - 1678:   100.0000 percent of the time (13653 hits)
  - 1679:    99.5679 percent of the time (13594 hits)
  - 1680:   100.0000 percent of the time (13653 hits)
  - 1681:    99.9927 percent of the time (13652 hits)
  - 1682:   100.0000 percent of the time (13653 hits)
  - 1683:   100.0000 percent of the time (13653 hits)
  - 1684:   100.0000 percent of the time (13653 hits)
  - 1685:   100.0000 percent of the time (13653 hits)
  - 1686:   100.0000 percent of the time (13653 hits)
  - 1687:    89.9583 percent of the time (12282 hits)
  - 1688:   100.0000 percent of the time (13653 hits)
  - 1689:   100.0000 percent of the time (13653 hits)
  - 1690:   100.0000 percent of the time (13653 hits)
  - 1691:   100.0000 percent of the time (13653 hits)
  - 1692:   100.0000 percent of the time (13653 hits)
  - 1693:   100.0000 percent of the time (13653 hits)
  - 1694:   100.0000 percent of the time (13653 hits)
  - 1695:   100.0000 percent of the time (13653 hits)
  - 1696:   100.0000 percent of the time (13653 hits)
  - 1697:   100.0000 percent of the time (13653 hits)
  - 1698:   100.0000 percent of the time (13653 hits)
  - 1699:   100.0000 percent of the time (13653 hits)
  - 1700:    99.9927 percent of the time (13652 hits)
  - 1701:    99.9634 percent of the time (13648 hits)
  - 1702:   100.0000 percent of the time (13653 hits)
  - 1703:    99.9927 percent of the time (13652 hits)
  - 1704:   100.0000 percent of the time (13653 hits)
  - 1705:   100.0000 percent of the time (13653 hits)
  - 1706:   100.0000 percent of the time (13653 hits)
  - 1707:   100.0000 percent of the time (13653 hits)
  - 1708:   100.0000 percent of the time (13653 hits)
  - 1709:   100.0000 percent of the time (13653 hits)
  - 1710:    71.5154 percent of the time (9764 hits)
  - 1711:   100.0000 percent of the time (13653 hits)
  - 1712:   100.0000 percent of the time (13653 hits)
  - 1713:   100.0000 percent of the time (13653 hits)
  - 1714:    99.9927 percent of the time (13652 hits)
  - 1715:   100.0000 percent of the time (13653 hits)
  - 1716:   100.0000 percent of the time (13653 hits)
  - 1717:   100.0000 percent of the time (13653 hits)
  - 1718:   100.0000 percent of the time (13653 hits)
  - 1719:   100.0000 percent of the time (13653 hits)
  - 1720:   100.0000 percent of the time (13653 hits)
  - 1721:    99.9927 percent of the time (13652 hits)
  - 1722:   100.0000 percent of the time (13653 hits)
  - 1723:   100.0000 percent of the time (13653 hits)
  - 1724:   100.0000 percent of the time (13653 hits)
  - 1725:    22.1856 percent of the time (3029 hits)
  - 1726:    99.9927 percent of the time (13652 hits)
  - 1727:    99.8828 percent of the time (13637 hits)
  - 1728:   100.0000 percent of the time (13653 hits)
  - 1729:   100.0000 percent of the time (13653 hits)
  - 1731:   100.0000 percent of the time (13653 hits)
  - 1732:    51.1975 percent of the time (6990 hits)
  - 1734:   100.0000 percent of the time (13653 hits)
  - 1735:   100.0000 percent of the time (13653 hits)
  - 1736:    65.2091 percent of the time (8903 hits)
  - 1737:    56.0243 percent of the time (7649 hits)
  - 1738:    98.1835 percent of the time (13405 hits)
  - 1739:    85.9958 percent of the time (11741 hits)
  - 1740:    99.9854 percent of the time (13651 hits)
  - 1741:   100.0000 percent of the time (13653 hits)
  - 1742:   100.0000 percent of the time (13653 hits)
  - 1743:    99.9927 percent of the time (13652 hits)
  - 1744:    99.9927 percent of the time (13652 hits)
  - 1745:    99.9707 percent of the time (13649 hits)
  - 1746:   100.0000 percent of the time (13653 hits)
  - 1748:    99.9927 percent of the time (13652 hits)
  - 1749:   100.0000 percent of the time (13653 hits)
  - 1750:   100.0000 percent of the time (13653 hits)
  - 1751:   100.0000 percent of the time (13653 hits)
  - 1752:    99.9780 percent of the time (13650 hits)
  - 1753:   100.0000 percent of the time (13653 hits)
  - 1754:   100.0000 percent of the time (13653 hits)
  - 1755:    99.9487 percent of the time (13646 hits)
  - 1756:    99.9780 percent of the time (13650 hits)
  - 1757:    99.9854 percent of the time (13651 hits)
  - 1758:   100.0000 percent of the time (13653 hits)
  - 1759:   100.0000 percent of the time (13653 hits)
  - 1760:    64.0665 percent of the time (8747 hits)
  - 1761:   100.0000 percent of the time (13653 hits)
  - 1762:   100.0000 percent of the time (13653 hits)
  - 1763:    99.9927 percent of the time (13652 hits)
  - 1764:   100.0000 percent of the time (13653 hits)
  - 1765:   100.0000 percent of the time (13653 hits)
  - 1766:     6.9142 percent of the time (944 hits)
  - 1767:   100.0000 percent of the time (13653 hits)
  - 1768:   100.0000 percent of the time (13653 hits)
  - 1769:    36.8490 percent of the time (5031 hits)
  - 1771:     0.3076 percent of the time (42 hits)
  - 1772:    19.9224 percent of the time (2720 hits)
  - 1773:    99.9561 percent of the time (13647 hits)
  - 1775:   100.0000 percent of the time (13653 hits)
  - 1776:   100.0000 percent of the time (13653 hits)
  - 1777:    99.9927 percent of the time (13652 hits)
  - 1778:   100.0000 percent of the time (13653 hits)
  - 1779:   100.0000 percent of the time (13653 hits)
  - 1780:   100.0000 percent of the time (13653 hits)
  - 1781:    58.2583 percent of the time (7954 hits)
  - 1783:   100.0000 percent of the time (13653 hits)
  - 1784:   100.0000 percent of the time (13653 hits)
  - 1785:   100.0000 percent of the time (13653 hits)
  - 1786:   100.0000 percent of the time (13653 hits)
  - 1787:   100.0000 percent of the time (13653 hits)
  - 1788:   100.0000 percent of the time (13653 hits)
  - 1789:   100.0000 percent of the time (13653 hits)
  - 1790:   100.0000 percent of the time (13653 hits)
  - 1791:     0.0732 percent of the time (10 hits)
  - 1792:   100.0000 percent of the time (13653 hits)
  - 1793:   100.0000 percent of the time (13653 hits)
  - 1794:   100.0000 percent of the time (13653 hits)
  - 1795:   100.0000 percent of the time (13653 hits)
  - 1796:    61.0489 percent of the time (8335 hits)
  - 1797:   100.0000 percent of the time (13653 hits)
  - 1798:   100.0000 percent of the time (13653 hits)
  - 1799:   100.0000 percent of the time (13653 hits)
  - 1800:    99.9854 percent of the time (13651 hits)
  - 1801:    99.6265 percent of the time (13602 hits)
  - 1802:   100.0000 percent of the time (13653 hits)
  - 1803:    99.9927 percent of the time (13652 hits)
  - 1804:   100.0000 percent of the time (13653 hits)
  - 1805:   100.0000 percent of the time (13653 hits)
  - 1806:   100.0000 percent of the time (13653 hits)
  - 1807:    84.8092 percent of the time (11579 hits)
  - 1808:   100.0000 percent of the time (13653 hits)
  - 1809:   100.0000 percent of the time (13653 hits)
  - 1810:    44.5397 percent of the time (6081 hits)
  - 1811:   100.0000 percent of the time (13653 hits)
  - 1812:   100.0000 percent of the time (13653 hits)
  - 1814:    62.6382 percent of the time (8552 hits)
  - 1815:     0.0146 percent of the time (2 hits)
  - 1816:    98.1469 percent of the time (13400 hits)
  - 1817:    99.3555 percent of the time (13565 hits)
  - 1818:    74.9432 percent of the time (10232 hits)
  - 1819:    99.9927 percent of the time (13652 hits)
  - 1820:    99.9927 percent of the time (13652 hits)
  - 1821:   100.0000 percent of the time (13653 hits)
  - 1822:    61.1953 percent of the time (8355 hits)
  - 1823:     0.0220 percent of the time (3 hits)
  - 1824:    99.9927 percent of the time (13652 hits)
  - 1825:   100.0000 percent of the time (13653 hits)
  - 1826:   100.0000 percent of the time (13653 hits)
  - 1827:    99.9927 percent of the time (13652 hits)
  - 1828:     4.6144 percent of the time (630 hits)
  - 1829:   100.0000 percent of the time (13653 hits)
  - 1830:    30.5208 percent of the time (4167 hits)
  - 1831:    99.9854 percent of the time (13651 hits)
  - 1832:   100.0000 percent of the time (13653 hits)
  - 1833:   100.0000 percent of the time (13653 hits)
  - 1834:   100.0000 percent of the time (13653 hits)
  - 1835:   100.0000 percent of the time (13653 hits)
  - 1836:   100.0000 percent of the time (13653 hits)
  - 1837:   100.0000 percent of the time (13653 hits)
  - 1838:   100.0000 percent of the time (13653 hits)
  - 1839:   100.0000 percent of the time (13653 hits)
  - 1840:   100.0000 percent of the time (13653 hits)
  - 1841:   100.0000 percent of the time (13653 hits)
  - 1844:    99.9707 percent of the time (13649 hits)
  - 1845:   100.0000 percent of the time (13653 hits)
  - 1846:     1.7945 percent of the time (245 hits)
  - 1847:   100.0000 percent of the time (13653 hits)
  - 1848:   100.0000 percent of the time (13653 hits)
  - 1849:   100.0000 percent of the time (13653 hits)
  - 1850:   100.0000 percent of the time (13653 hits)
  - 1851:    94.8143 percent of the time (12945 hits)
  - 1852:    99.9854 percent of the time (13651 hits)
  - 1853:   100.0000 percent of the time (13653 hits)
  - 1854:   100.0000 percent of the time (13653 hits)
  - 1855:   100.0000 percent of the time (13653 hits)
  - 1856:   100.0000 percent of the time (13653 hits)
  - 1857:   100.0000 percent of the time (13653 hits)
  - 1858:   100.0000 percent of the time (13653 hits)
  - 1859:    99.9854 percent of the time (13651 hits)
  - 1860:   100.0000 percent of the time (13653 hits)
  - 1861:     7.8737 percent of the time (1075 hits)
  - 1862:   100.0000 percent of the time (13653 hits)
  - 1865:    99.9854 percent of the time (13651 hits)
  - 1866:   100.0000 percent of the time (13653 hits)
  - 1867:   100.0000 percent of the time (13653 hits)
  - 1868:   100.0000 percent of the time (13653 hits)
  - 1869:   100.0000 percent of the time (13653 hits)
  - 1870:   100.0000 percent of the time (13653 hits)
  - 1871:   100.0000 percent of the time (13653 hits)
  - 1872:   100.0000 percent of the time (13653 hits)
  - 1873:   100.0000 percent of the time (13653 hits)
  - 1874:   100.0000 percent of the time (13653 hits)
  - 1875:    99.9854 percent of the time (13651 hits)
  - 1876:    99.9780 percent of the time (13650 hits)
  - 1877:    99.9707 percent of the time (13649 hits)
  - 1878:    43.7047 percent of the time (5967 hits)
  - 1879:   100.0000 percent of the time (13653 hits)
  - 1880:   100.0000 percent of the time (13653 hits)
  - 1881:   100.0000 percent of the time (13653 hits)
  - 1882:   100.0000 percent of the time (13653 hits)
  - 1883:     3.8087 percent of the time (520 hits)
  - 1884:   100.0000 percent of the time (13653 hits)
  - 1885:   100.0000 percent of the time (13653 hits)
  - 1886:   100.0000 percent of the time (13653 hits)
  - 1887:   100.0000 percent of the time (13653 hits)
  - 1888:   100.0000 percent of the time (13653 hits)
  - 1889:   100.0000 percent of the time (13653 hits)
  - 1891:   100.0000 percent of the time (13653 hits)
  - 1892:   100.0000 percent of the time (13653 hits)
  - 1893:   100.0000 percent of the time (13653 hits)
  - 1894:   100.0000 percent of the time (13653 hits)
  - 1895:   100.0000 percent of the time (13653 hits)
  - 1896:    99.9927 percent of the time (13652 hits)
  - 1897:   100.0000 percent of the time (13653 hits)
  - 1898:   100.0000 percent of the time (13653 hits)
  - 1899:   100.0000 percent of the time (13653 hits)
  - 1900:   100.0000 percent of the time (13653 hits)
