
>>> Condition Data >>>

    40257916 of 44002200000 molecules passed the conditions (0.09 percent).
  - 749:   100.0000 percent of the time (20001 hits)
  - 750:   100.0000 percent of the time (20001 hits)
  - 751:     0.7550 percent of the time (151 hits)
  - 752:   100.0000 percent of the time (20001 hits)
  - 753:   100.0000 percent of the time (20001 hits)
  - 754:   100.0000 percent of the time (20001 hits)
  - 755:   100.0000 percent of the time (20001 hits)
  - 756:   100.0000 percent of the time (20001 hits)
  - 757:   100.0000 percent of the time (20001 hits)
  - 758:   100.0000 percent of the time (20001 hits)
  - 759:   100.0000 percent of the time (20001 hits)
  - 761:   100.0000 percent of the time (20001 hits)
  - 762:    86.7407 percent of the time (17349 hits)
  - 763:   100.0000 percent of the time (20001 hits)
  - 764:    99.9800 percent of the time (19997 hits)
  - 765:   100.0000 percent of the time (20001 hits)
  - 766:   100.0000 percent of the time (20001 hits)
  - 767:   100.0000 percent of the time (20001 hits)
  - 768:    99.9800 percent of the time (19997 hits)
  - 769:   100.0000 percent of the time (20001 hits)
  - 770:   100.0000 percent of the time (20001 hits)
  - 771:   100.0000 percent of the time (20001 hits)
  - 772:     0.7000 percent of the time (140 hits)
  - 773:   100.0000 percent of the time (20001 hits)
  - 774:   100.0000 percent of the time (20001 hits)
  - 775:   100.0000 percent of the time (20001 hits)
  - 776:   100.0000 percent of the time (20001 hits)
  - 777:   100.0000 percent of the time (20001 hits)
  - 778:   100.0000 percent of the time (20001 hits)
  - 779:   100.0000 percent of the time (20001 hits)
  - 780:   100.0000 percent of the time (20001 hits)
  - 781:   100.0000 percent of the time (20001 hits)
  - 782:   100.0000 percent of the time (20001 hits)
  - 784:   100.0000 percent of the time (20001 hits)
  - 785:   100.0000 percent of the time (20001 hits)
  - 786:   100.0000 percent of the time (20001 hits)
  - 787:   100.0000 percent of the time (20001 hits)
  - 788:   100.0000 percent of the time (20001 hits)
  - 789:   100.0000 percent of the time (20001 hits)
  - 790:   100.0000 percent of the time (20001 hits)
  - 791:   100.0000 percent of the time (20001 hits)
  - 792:   100.0000 percent of the time (20001 hits)
  - 793:   100.0000 percent of the time (20001 hits)
  - 794:   100.0000 percent of the time (20001 hits)
  - 795:   100.0000 percent of the time (20001 hits)
  - 796:   100.0000 percent of the time (20001 hits)
  - 797:   100.0000 percent of the time (20001 hits)
  - 798:   100.0000 percent of the time (20001 hits)
  - 799:   100.0000 percent of the time (20001 hits)
  - 800:   100.0000 percent of the time (20001 hits)
  - 801:   100.0000 percent of the time (20001 hits)
  - 802:     3.8148 percent of the time (763 hits)
  - 803:   100.0000 percent of the time (20001 hits)
  - 804:   100.0000 percent of the time (20001 hits)
  - 805:    99.9950 percent of the time (20000 hits)
  - 806:   100.0000 percent of the time (20001 hits)
  - 807:    99.9950 percent of the time (20000 hits)
  - 808:   100.0000 percent of the time (20001 hits)
  - 809:   100.0000 percent of the time (20001 hits)
  - 810:   100.0000 percent of the time (20001 hits)
  - 811:    99.9900 percent of the time (19999 hits)
  - 812:   100.0000 percent of the time (20001 hits)
  - 813:    97.1201 percent of the time (19425 hits)
  - 814:   100.0000 percent of the time (20001 hits)
  - 815:   100.0000 percent of the time (20001 hits)
  - 816:   100.0000 percent of the time (20001 hits)
  - 817:    97.8201 percent of the time (19565 hits)
  - 818:   100.0000 percent of the time (20001 hits)
  - 819:    99.6750 percent of the time (19936 hits)
  - 820:    99.9900 percent of the time (19999 hits)
  - 821:    99.9800 percent of the time (19997 hits)
  - 822:     8.8246 percent of the time (1765 hits)
  - 823:   100.0000 percent of the time (20001 hits)
  - 824:    99.9800 percent of the time (19997 hits)
  - 825:   100.0000 percent of the time (20001 hits)
  - 826:   100.0000 percent of the time (20001 hits)
  - 827:   100.0000 percent of the time (20001 hits)
  - 828:   100.0000 percent of the time (20001 hits)
  - 829:    99.9950 percent of the time (20000 hits)
  - 830:   100.0000 percent of the time (20001 hits)
  - 831:   100.0000 percent of the time (20001 hits)
  - 832:   100.0000 percent of the time (20001 hits)
  - 833:   100.0000 percent of the time (20001 hits)
  - 834:   100.0000 percent of the time (20001 hits)
  - 835:   100.0000 percent of the time (20001 hits)
  - 836:   100.0000 percent of the time (20001 hits)
  - 837:   100.0000 percent of the time (20001 hits)
  - 838:    99.9950 percent of the time (20000 hits)
  - 839:    24.4088 percent of the time (4882 hits)
  - 840:    94.8553 percent of the time (18972 hits)
  - 841:   100.0000 percent of the time (20001 hits)
  - 843:   100.0000 percent of the time (20001 hits)
  - 844:   100.0000 percent of the time (20001 hits)
  - 845:   100.0000 percent of the time (20001 hits)
  - 846:    99.9950 percent of the time (20000 hits)
  - 847:    99.9900 percent of the time (19999 hits)
  - 848:   100.0000 percent of the time (20001 hits)
  - 849:   100.0000 percent of the time (20001 hits)
  - 850:    99.0450 percent of the time (19810 hits)
  - 851:    87.8006 percent of the time (17561 hits)
  - 852:   100.0000 percent of the time (20001 hits)
  - 853:   100.0000 percent of the time (20001 hits)
  - 854:   100.0000 percent of the time (20001 hits)
  - 855:   100.0000 percent of the time (20001 hits)
  - 856:   100.0000 percent of the time (20001 hits)
  - 857:   100.0000 percent of the time (20001 hits)
  - 858:   100.0000 percent of the time (20001 hits)
  - 859:   100.0000 percent of the time (20001 hits)
  - 860:   100.0000 percent of the time (20001 hits)
  - 861:   100.0000 percent of the time (20001 hits)
  - 862:   100.0000 percent of the time (20001 hits)
  - 863:   100.0000 percent of the time (20001 hits)
  - 864:    99.8700 percent of the time (19975 hits)
  - 865:   100.0000 percent of the time (20001 hits)
  - 866:   100.0000 percent of the time (20001 hits)
  - 867:   100.0000 percent of the time (20001 hits)
  - 868:    86.3707 percent of the time (17275 hits)
  - 869:    88.4956 percent of the time (17700 hits)
  - 870:   100.0000 percent of the time (20001 hits)
  - 871:    98.7201 percent of the time (19745 hits)
  - 872:   100.0000 percent of the time (20001 hits)
  - 873:    78.5111 percent of the time (15703 hits)
  - 874:    99.9850 percent of the time (19998 hits)
  - 875:    99.9950 percent of the time (20000 hits)
  - 876:     1.8499 percent of the time (370 hits)
  - 877:   100.0000 percent of the time (20001 hits)
  - 878:    99.9850 percent of the time (19998 hits)
  - 879:   100.0000 percent of the time (20001 hits)
  - 880:   100.0000 percent of the time (20001 hits)
  - 881:   100.0000 percent of the time (20001 hits)
  - 882:    70.9115 percent of the time (14183 hits)
  - 883:   100.0000 percent of the time (20001 hits)
  - 884:   100.0000 percent of the time (20001 hits)
  - 885:     0.5250 percent of the time (105 hits)
  - 886:     1.2799 percent of the time (256 hits)
  - 887:    97.4601 percent of the time (19493 hits)
  - 888:   100.0000 percent of the time (20001 hits)
  - 889:    99.9950 percent of the time (20000 hits)
  - 890:   100.0000 percent of the time (20001 hits)
  - 891:   100.0000 percent of the time (20001 hits)
  - 892:   100.0000 percent of the time (20001 hits)
  - 893:   100.0000 percent of the time (20001 hits)
  - 894:   100.0000 percent of the time (20001 hits)
  - 895:   100.0000 percent of the time (20001 hits)
  - 896:    99.9750 percent of the time (19996 hits)
  - 897:   100.0000 percent of the time (20001 hits)
  - 898:   100.0000 percent of the time (20001 hits)
  - 899:    99.9950 percent of the time (20000 hits)
  - 900:   100.0000 percent of the time (20001 hits)
  - 901:   100.0000 percent of the time (20001 hits)
  - 902:   100.0000 percent of the time (20001 hits)
  - 904:     1.4299 percent of the time (286 hits)
  - 905:   100.0000 percent of the time (20001 hits)
  - 906:   100.0000 percent of the time (20001 hits)
  - 907:   100.0000 percent of the time (20001 hits)
  - 908:    99.3750 percent of the time (19876 hits)
  - 909:   100.0000 percent of the time (20001 hits)
  - 910:   100.0000 percent of the time (20001 hits)
  - 911:    97.8601 percent of the time (19573 hits)
  - 912:   100.0000 percent of the time (20001 hits)
  - 913:   100.0000 percent of the time (20001 hits)
  - 914:     8.4496 percent of the time (1690 hits)
  - 915:    55.6772 percent of the time (11136 hits)
  - 916:   100.0000 percent of the time (20001 hits)
  - 917:    99.8100 percent of the time (19963 hits)
  - 918:    99.9700 percent of the time (19995 hits)
  - 919:   100.0000 percent of the time (20001 hits)
  - 920:   100.0000 percent of the time (20001 hits)
  - 921:     1.8199 percent of the time (364 hits)
  - 922:   100.0000 percent of the time (20001 hits)
  - 923:   100.0000 percent of the time (20001 hits)
  - 924:    99.9900 percent of the time (19999 hits)
  - 925:   100.0000 percent of the time (20001 hits)
  - 926:   100.0000 percent of the time (20001 hits)
  - 927:   100.0000 percent of the time (20001 hits)
  - 928:   100.0000 percent of the time (20001 hits)
  - 929:   100.0000 percent of the time (20001 hits)
  - 930:   100.0000 percent of the time (20001 hits)
  - 931:   100.0000 percent of the time (20001 hits)
  - 932:   100.0000 percent of the time (20001 hits)
  - 933:   100.0000 percent of the time (20001 hits)
  - 934:     1.3849 percent of the time (277 hits)
  - 935:   100.0000 percent of the time (20001 hits)
  - 936:    99.9900 percent of the time (19999 hits)
  - 937:    99.9900 percent of the time (19999 hits)
  - 938:    99.9200 percent of the time (19985 hits)
  - 940:    99.9500 percent of the time (19991 hits)
  - 941:    99.9650 percent of the time (19994 hits)
  - 942:    99.9900 percent of the time (19999 hits)
  - 943:    99.9950 percent of the time (20000 hits)
  - 944:    99.9950 percent of the time (20000 hits)
  - 945:    99.3250 percent of the time (19866 hits)
  - 946:    92.7154 percent of the time (18544 hits)
  - 947:   100.0000 percent of the time (20001 hits)
  - 948:   100.0000 percent of the time (20001 hits)
  - 949:   100.0000 percent of the time (20001 hits)
  - 950:   100.0000 percent of the time (20001 hits)
  - 951:   100.0000 percent of the time (20001 hits)
  - 952:   100.0000 percent of the time (20001 hits)
  - 953:    99.9950 percent of the time (20000 hits)
  - 954:   100.0000 percent of the time (20001 hits)
  - 955:   100.0000 percent of the time (20001 hits)
  - 956:   100.0000 percent of the time (20001 hits)
  - 957:   100.0000 percent of the time (20001 hits)
  - 958:   100.0000 percent of the time (20001 hits)
  - 959:    99.9950 percent of the time (20000 hits)
  - 960:   100.0000 percent of the time (20001 hits)
  - 961:   100.0000 percent of the time (20001 hits)
  - 962:    99.9450 percent of the time (19990 hits)
  - 963:    99.7000 percent of the time (19941 hits)
  - 964:   100.0000 percent of the time (20001 hits)
  - 965:   100.0000 percent of the time (20001 hits)
  - 966:   100.0000 percent of the time (20001 hits)
  - 967:    98.4701 percent of the time (19695 hits)
  - 968:   100.0000 percent of the time (20001 hits)
  - 969:   100.0000 percent of the time (20001 hits)
  - 970:   100.0000 percent of the time (20001 hits)
  - 971:   100.0000 percent of the time (20001 hits)
  - 972:   100.0000 percent of the time (20001 hits)
  - 973:   100.0000 percent of the time (20001 hits)
  - 974:   100.0000 percent of the time (20001 hits)
  - 975:    99.9350 percent of the time (19988 hits)
  - 976:    99.9550 percent of the time (19992 hits)
  - 977:    99.9950 percent of the time (20000 hits)
  - 978:    99.9650 percent of the time (19994 hits)
  - 979:   100.0000 percent of the time (20001 hits)
  - 980:   100.0000 percent of the time (20001 hits)
  - 981:   100.0000 percent of the time (20001 hits)
  - 982:   100.0000 percent of the time (20001 hits)
  - 983:   100.0000 percent of the time (20001 hits)
  - 984:   100.0000 percent of the time (20001 hits)
  - 985:     0.0200 percent of the time (4 hits)
  - 986:   100.0000 percent of the time (20001 hits)
  - 987:   100.0000 percent of the time (20001 hits)
  - 988:    99.9950 percent of the time (20000 hits)
  - 989:   100.0000 percent of the time (20001 hits)
  - 990:    38.0481 percent of the time (7610 hits)
  - 991:    99.9650 percent of the time (19994 hits)
  - 992:   100.0000 percent of the time (20001 hits)
  - 993:   100.0000 percent of the time (20001 hits)
  - 994:     0.7150 percent of the time (143 hits)
  - 995:   100.0000 percent of the time (20001 hits)
  - 996:   100.0000 percent of the time (20001 hits)
  - 997:   100.0000 percent of the time (20001 hits)
  - 998:   100.0000 percent of the time (20001 hits)
  - 999:   100.0000 percent of the time (20001 hits)
  - 1000:   100.0000 percent of the time (20001 hits)
  - 1001:     0.1450 percent of the time (29 hits)
  - 1002:   100.0000 percent of the time (20001 hits)
  - 1003:   100.0000 percent of the time (20001 hits)
  - 1004:   100.0000 percent of the time (20001 hits)
  - 1005:   100.0000 percent of the time (20001 hits)
  - 1006:   100.0000 percent of the time (20001 hits)
  - 1007:   100.0000 percent of the time (20001 hits)
  - 1008:   100.0000 percent of the time (20001 hits)
  - 1009:   100.0000 percent of the time (20001 hits)
  - 1010:    99.7700 percent of the time (19955 hits)
  - 1011:    99.9950 percent of the time (20000 hits)
  - 1012:   100.0000 percent of the time (20001 hits)
  - 1013:   100.0000 percent of the time (20001 hits)
  - 1014:     0.3550 percent of the time (71 hits)
  - 1015:   100.0000 percent of the time (20001 hits)
  - 1016:   100.0000 percent of the time (20001 hits)
  - 1017:   100.0000 percent of the time (20001 hits)
  - 1018:   100.0000 percent of the time (20001 hits)
  - 1019:    99.9550 percent of the time (19992 hits)
  - 1020:   100.0000 percent of the time (20001 hits)
  - 1021:    99.9900 percent of the time (19999 hits)
  - 1022:    35.3482 percent of the time (7070 hits)
  - 1023:     0.0500 percent of the time (10 hits)
  - 1024:   100.0000 percent of the time (20001 hits)
  - 1025:    99.9900 percent of the time (19999 hits)
  - 1026:   100.0000 percent of the time (20001 hits)
  - 1027:   100.0000 percent of the time (20001 hits)
  - 1028:    99.9550 percent of the time (19992 hits)
  - 1029:   100.0000 percent of the time (20001 hits)
  - 1030:    99.8750 percent of the time (19976 hits)
  - 1031:    46.0427 percent of the time (9209 hits)
  - 1032:     0.0500 percent of the time (10 hits)
  - 1033:   100.0000 percent of the time (20001 hits)
  - 1034:   100.0000 percent of the time (20001 hits)
  - 1035:   100.0000 percent of the time (20001 hits)
  - 1036:   100.0000 percent of the time (20001 hits)
  - 1037:   100.0000 percent of the time (20001 hits)
  - 1038:    99.9950 percent of the time (20000 hits)
  - 1039:    99.9850 percent of the time (19998 hits)
  - 1040:   100.0000 percent of the time (20001 hits)
  - 1041:   100.0000 percent of the time (20001 hits)
  - 1042:   100.0000 percent of the time (20001 hits)
  - 1043:   100.0000 percent of the time (20001 hits)
  - 1044:   100.0000 percent of the time (20001 hits)
  - 1045:   100.0000 percent of the time (20001 hits)
  - 1046:    64.1768 percent of the time (12836 hits)
  - 1047:    99.9700 percent of the time (19995 hits)
  - 1048:    99.9850 percent of the time (19998 hits)
  - 1049:    95.9552 percent of the time (19192 hits)
  - 1050:    43.7628 percent of the time (8753 hits)
  - 1051:   100.0000 percent of the time (20001 hits)
  - 1052:   100.0000 percent of the time (20001 hits)
  - 1053:   100.0000 percent of the time (20001 hits)
  - 1054:     0.0800 percent of the time (16 hits)
  - 1055:   100.0000 percent of the time (20001 hits)
  - 1056:   100.0000 percent of the time (20001 hits)
  - 1057:    89.8605 percent of the time (17973 hits)
  - 1058:   100.0000 percent of the time (20001 hits)
  - 1059:    99.9950 percent of the time (20000 hits)
  - 1060:   100.0000 percent of the time (20001 hits)
  - 1061:   100.0000 percent of the time (20001 hits)
  - 1062:   100.0000 percent of the time (20001 hits)
  - 1063:   100.0000 percent of the time (20001 hits)
  - 1064:   100.0000 percent of the time (20001 hits)
  - 1065:   100.0000 percent of the time (20001 hits)
  - 1066:    26.5837 percent of the time (5317 hits)
  - 1068:   100.0000 percent of the time (20001 hits)
  - 1069:   100.0000 percent of the time (20001 hits)
  - 1070:   100.0000 percent of the time (20001 hits)
  - 1071:   100.0000 percent of the time (20001 hits)
  - 1072:   100.0000 percent of the time (20001 hits)
  - 1073:     0.1400 percent of the time (28 hits)
  - 1074:   100.0000 percent of the time (20001 hits)
  - 1075:   100.0000 percent of the time (20001 hits)
  - 1076:   100.0000 percent of the time (20001 hits)
  - 1077:   100.0000 percent of the time (20001 hits)
  - 1078:   100.0000 percent of the time (20001 hits)
  - 1079:   100.0000 percent of the time (20001 hits)
  - 1080:   100.0000 percent of the time (20001 hits)
  - 1081:   100.0000 percent of the time (20001 hits)
  - 1082:     4.8648 percent of the time (973 hits)
  - 1083:   100.0000 percent of the time (20001 hits)
  - 1084:    99.9950 percent of the time (20000 hits)
  - 1085:   100.0000 percent of the time (20001 hits)
  - 1086:    95.5702 percent of the time (19115 hits)
  - 1087:   100.0000 percent of the time (20001 hits)
  - 1088:    99.9900 percent of the time (19999 hits)
  - 1089:    98.4301 percent of the time (19687 hits)
  - 1090:    82.4159 percent of the time (16484 hits)
  - 1091:    82.4559 percent of the time (16492 hits)
  - 1092:   100.0000 percent of the time (20001 hits)
  - 1093:   100.0000 percent of the time (20001 hits)
  - 1094:   100.0000 percent of the time (20001 hits)
  - 1095:   100.0000 percent of the time (20001 hits)
  - 1096:     1.4649 percent of the time (293 hits)
  - 1097:   100.0000 percent of the time (20001 hits)
  - 1098:   100.0000 percent of the time (20001 hits)
  - 1099:   100.0000 percent of the time (20001 hits)
  - 1100:   100.0000 percent of the time (20001 hits)
  - 1101:   100.0000 percent of the time (20001 hits)
  - 1102:   100.0000 percent of the time (20001 hits)
  - 1103:   100.0000 percent of the time (20001 hits)
  - 1104:   100.0000 percent of the time (20001 hits)
  - 1105:   100.0000 percent of the time (20001 hits)
  - 1106:   100.0000 percent of the time (20001 hits)
  - 1107:   100.0000 percent of the time (20001 hits)
  - 1108:   100.0000 percent of the time (20001 hits)
  - 1109:   100.0000 percent of the time (20001 hits)
  - 1110:   100.0000 percent of the time (20001 hits)
  - 1111:    99.9900 percent of the time (19999 hits)
  - 1112:   100.0000 percent of the time (20001 hits)
  - 1113:   100.0000 percent of the time (20001 hits)
  - 1114:   100.0000 percent of the time (20001 hits)
  - 1115:   100.0000 percent of the time (20001 hits)
  - 1116:   100.0000 percent of the time (20001 hits)
  - 1117:    73.8013 percent of the time (14761 hits)
  - 1118:    99.9900 percent of the time (19999 hits)
  - 1119:    98.7401 percent of the time (19749 hits)
  - 1120:    98.8351 percent of the time (19768 hits)
  - 1121:     1.9449 percent of the time (389 hits)
  - 1122:    29.7385 percent of the time (5948 hits)
  - 1123:   100.0000 percent of the time (20001 hits)
  - 1125:   100.0000 percent of the time (20001 hits)
  - 1126:   100.0000 percent of the time (20001 hits)
  - 1127:   100.0000 percent of the time (20001 hits)
  - 1128:   100.0000 percent of the time (20001 hits)
  - 1129:   100.0000 percent of the time (20001 hits)
  - 1130:   100.0000 percent of the time (20001 hits)
  - 1131:   100.0000 percent of the time (20001 hits)
  - 1132:   100.0000 percent of the time (20001 hits)
  - 1133:    99.9850 percent of the time (19998 hits)
  - 1134:   100.0000 percent of the time (20001 hits)
  - 1135:   100.0000 percent of the time (20001 hits)
  - 1136:    99.9700 percent of the time (19995 hits)
  - 1137:    99.9950 percent of the time (20000 hits)
  - 1138:    99.9900 percent of the time (19999 hits)
  - 1139:   100.0000 percent of the time (20001 hits)
  - 1140:   100.0000 percent of the time (20001 hits)
  - 1141:   100.0000 percent of the time (20001 hits)
  - 1142:   100.0000 percent of the time (20001 hits)
  - 1143:   100.0000 percent of the time (20001 hits)
  - 1144:   100.0000 percent of the time (20001 hits)
  - 1145:   100.0000 percent of the time (20001 hits)
  - 1146:   100.0000 percent of the time (20001 hits)
  - 1147:   100.0000 percent of the time (20001 hits)
  - 1148:   100.0000 percent of the time (20001 hits)
  - 1149:   100.0000 percent of the time (20001 hits)
  - 1150:    55.0372 percent of the time (11008 hits)
  - 1151:    99.9950 percent of the time (20000 hits)
  - 1152:    45.5227 percent of the time (9105 hits)
  - 1153:   100.0000 percent of the time (20001 hits)
  - 1154:    99.9450 percent of the time (19990 hits)
  - 1155:    36.9682 percent of the time (7394 hits)
  - 1156:    99.9900 percent of the time (19999 hits)
  - 1157:     0.0250 percent of the time (5 hits)
  - 1158:   100.0000 percent of the time (20001 hits)
  - 1159:   100.0000 percent of the time (20001 hits)
  - 1160:   100.0000 percent of the time (20001 hits)
  - 1161:   100.0000 percent of the time (20001 hits)
  - 1162:   100.0000 percent of the time (20001 hits)
  - 1163:    99.9950 percent of the time (20000 hits)
  - 1164:     0.0250 percent of the time (5 hits)
  - 1165:   100.0000 percent of the time (20001 hits)
  - 1166:   100.0000 percent of the time (20001 hits)
  - 1167:     0.0800 percent of the time (16 hits)
  - 1168:   100.0000 percent of the time (20001 hits)
  - 1169:   100.0000 percent of the time (20001 hits)
  - 1170:   100.0000 percent of the time (20001 hits)
  - 1171:   100.0000 percent of the time (20001 hits)
  - 1172:     0.5500 percent of the time (110 hits)
  - 1173:    99.9850 percent of the time (19998 hits)
  - 1174:     0.0500 percent of the time (10 hits)
  - 1175:   100.0000 percent of the time (20001 hits)
  - 1176:   100.0000 percent of the time (20001 hits)
  - 1177:   100.0000 percent of the time (20001 hits)
  - 1178:    99.9950 percent of the time (20000 hits)
  - 1179:    99.9800 percent of the time (19997 hits)
  - 1180:    28.8386 percent of the time (5768 hits)
  - 1181:   100.0000 percent of the time (20001 hits)
  - 1182:   100.0000 percent of the time (20001 hits)
  - 1183:   100.0000 percent of the time (20001 hits)
  - 1184:   100.0000 percent of the time (20001 hits)
  - 1185:   100.0000 percent of the time (20001 hits)
  - 1186:    99.9950 percent of the time (20000 hits)
  - 1187:   100.0000 percent of the time (20001 hits)
  - 1188:   100.0000 percent of the time (20001 hits)
  - 1189:     6.2597 percent of the time (1252 hits)
  - 1190:   100.0000 percent of the time (20001 hits)
  - 1191:    99.9950 percent of the time (20000 hits)
  - 1192:    99.3600 percent of the time (19873 hits)
  - 1193:   100.0000 percent of the time (20001 hits)
  - 1194:   100.0000 percent of the time (20001 hits)
  - 1195:   100.0000 percent of the time (20001 hits)
  - 1196:     0.1150 percent of the time (23 hits)
  - 1197:   100.0000 percent of the time (20001 hits)
  - 1198:   100.0000 percent of the time (20001 hits)
  - 1199:    99.6450 percent of the time (19930 hits)
  - 1200:    99.9850 percent of the time (19998 hits)
  - 1201:    99.9950 percent of the time (20000 hits)
  - 1202:   100.0000 percent of the time (20001 hits)
  - 1203:   100.0000 percent of the time (20001 hits)
  - 1204:   100.0000 percent of the time (20001 hits)
  - 1205:   100.0000 percent of the time (20001 hits)
  - 1206:   100.0000 percent of the time (20001 hits)
  - 1207:   100.0000 percent of the time (20001 hits)
  - 1208:   100.0000 percent of the time (20001 hits)
  - 1209:   100.0000 percent of the time (20001 hits)
  - 1210:   100.0000 percent of the time (20001 hits)
  - 1211:   100.0000 percent of the time (20001 hits)
  - 1212:   100.0000 percent of the time (20001 hits)
  - 1213:   100.0000 percent of the time (20001 hits)
  - 1214:    32.4584 percent of the time (6492 hits)
  - 1215:   100.0000 percent of the time (20001 hits)
  - 1216:   100.0000 percent of the time (20001 hits)
  - 1217:   100.0000 percent of the time (20001 hits)
  - 1218:   100.0000 percent of the time (20001 hits)
  - 1219:   100.0000 percent of the time (20001 hits)
  - 1220:   100.0000 percent of the time (20001 hits)
  - 1221:    85.8957 percent of the time (17180 hits)
  - 1222:   100.0000 percent of the time (20001 hits)
  - 1223:   100.0000 percent of the time (20001 hits)
  - 1224:    86.9357 percent of the time (17388 hits)
  - 1225:    99.9950 percent of the time (20000 hits)
  - 1226:   100.0000 percent of the time (20001 hits)
  - 1227:   100.0000 percent of the time (20001 hits)
  - 1228:   100.0000 percent of the time (20001 hits)
  - 1229:    99.9950 percent of the time (20000 hits)
  - 1230:     0.0050 percent of the time (1 hits)
  - 1231:    99.9850 percent of the time (19998 hits)
  - 1232:   100.0000 percent of the time (20001 hits)
  - 1233:   100.0000 percent of the time (20001 hits)
  - 1234:   100.0000 percent of the time (20001 hits)
  - 1235:   100.0000 percent of the time (20001 hits)
  - 1236:   100.0000 percent of the time (20001 hits)
  - 1237:    99.9900 percent of the time (19999 hits)
  - 1238:    99.9850 percent of the time (19998 hits)
  - 1239:   100.0000 percent of the time (20001 hits)
  - 1240:   100.0000 percent of the time (20001 hits)
  - 1241:   100.0000 percent of the time (20001 hits)
  - 1242:   100.0000 percent of the time (20001 hits)
  - 1243:    99.9850 percent of the time (19998 hits)
  - 1244:    99.5800 percent of the time (19917 hits)
  - 1245:   100.0000 percent of the time (20001 hits)
  - 1246:   100.0000 percent of the time (20001 hits)
  - 1247:   100.0000 percent of the time (20001 hits)
  - 1248:   100.0000 percent of the time (20001 hits)
  - 1249:   100.0000 percent of the time (20001 hits)
  - 1250:   100.0000 percent of the time (20001 hits)
  - 1251:     0.0400 percent of the time (8 hits)
  - 1252:     0.0350 percent of the time (7 hits)
  - 1253:   100.0000 percent of the time (20001 hits)
  - 1254:   100.0000 percent of the time (20001 hits)
  - 1255:     1.2799 percent of the time (256 hits)
  - 1256:   100.0000 percent of the time (20001 hits)
  - 1257:   100.0000 percent of the time (20001 hits)
  - 1258:    99.9750 percent of the time (19996 hits)
  - 1259:   100.0000 percent of the time (20001 hits)
  - 1260:   100.0000 percent of the time (20001 hits)
  - 1261:   100.0000 percent of the time (20001 hits)
  - 1262:    99.3050 percent of the time (19862 hits)
  - 1263:   100.0000 percent of the time (20001 hits)
  - 1264:   100.0000 percent of the time (20001 hits)
  - 1265:    94.7053 percent of the time (18942 hits)
  - 1266:    99.9550 percent of the time (19992 hits)
  - 1267:   100.0000 percent of the time (20001 hits)
  - 1268:   100.0000 percent of the time (20001 hits)
  - 1269:     0.3000 percent of the time (60 hits)
  - 1270:   100.0000 percent of the time (20001 hits)
  - 1271:   100.0000 percent of the time (20001 hits)
  - 1272:    99.9950 percent of the time (20000 hits)
  - 1273:   100.0000 percent of the time (20001 hits)
  - 1274:     0.0100 percent of the time (2 hits)
  - 1275:   100.0000 percent of the time (20001 hits)
  - 1276:   100.0000 percent of the time (20001 hits)
  - 1277:   100.0000 percent of the time (20001 hits)
  - 1278:   100.0000 percent of the time (20001 hits)
  - 1279:   100.0000 percent of the time (20001 hits)
  - 1280:   100.0000 percent of the time (20001 hits)
  - 1281:    99.9950 percent of the time (20000 hits)
  - 1282:    60.6920 percent of the time (12139 hits)
  - 1284:   100.0000 percent of the time (20001 hits)
  - 1285:   100.0000 percent of the time (20001 hits)
  - 1286:   100.0000 percent of the time (20001 hits)
  - 1287:   100.0000 percent of the time (20001 hits)
  - 1288:   100.0000 percent of the time (20001 hits)
  - 1289:   100.0000 percent of the time (20001 hits)
  - 1290:    93.6503 percent of the time (18731 hits)
  - 1291:   100.0000 percent of the time (20001 hits)
  - 1292:   100.0000 percent of the time (20001 hits)
  - 1293:   100.0000 percent of the time (20001 hits)
  - 1294:   100.0000 percent of the time (20001 hits)
  - 1295:   100.0000 percent of the time (20001 hits)
  - 1296:   100.0000 percent of the time (20001 hits)
  - 1297:   100.0000 percent of the time (20001 hits)
  - 1298:   100.0000 percent of the time (20001 hits)
  - 1299:   100.0000 percent of the time (20001 hits)
  - 1300:    99.9950 percent of the time (20000 hits)
  - 1301:   100.0000 percent of the time (20001 hits)
  - 1302:   100.0000 percent of the time (20001 hits)
  - 1303:   100.0000 percent of the time (20001 hits)
  - 1304:   100.0000 percent of the time (20001 hits)
  - 1305:   100.0000 percent of the time (20001 hits)
  - 1306:   100.0000 percent of the time (20001 hits)
  - 1307:   100.0000 percent of the time (20001 hits)
  - 1308:    99.9950 percent of the time (20000 hits)
  - 1309:   100.0000 percent of the time (20001 hits)
  - 1310:   100.0000 percent of the time (20001 hits)
  - 1311:   100.0000 percent of the time (20001 hits)
  - 1312:   100.0000 percent of the time (20001 hits)
  - 1313:     0.0150 percent of the time (3 hits)
  - 1314:   100.0000 percent of the time (20001 hits)
  - 1315:   100.0000 percent of the time (20001 hits)
  - 1316:   100.0000 percent of the time (20001 hits)
  - 1317:   100.0000 percent of the time (20001 hits)
  - 1318:   100.0000 percent of the time (20001 hits)
  - 1319:    99.9850 percent of the time (19998 hits)
  - 1320:    99.9900 percent of the time (19999 hits)
  - 1321:   100.0000 percent of the time (20001 hits)
  - 1322:   100.0000 percent of the time (20001 hits)
  - 1323:    99.9200 percent of the time (19985 hits)
  - 1324:    99.9950 percent of the time (20000 hits)
  - 1325:   100.0000 percent of the time (20001 hits)
