
>>> Condition Data >>>

    6511551 of 4400220000 molecules passed the conditions (0.15 percent).
  - 1790:     7.4246 percent of the time (1485 hits)
  - 1791:     2.8049 percent of the time (561 hits)
  - 1792:   100.0000 percent of the time (20001 hits)
  - 1793:     6.9197 percent of the time (1384 hits)
  - 1794:     6.9847 percent of the time (1397 hits)
  - 1795:     7.5146 percent of the time (1503 hits)
  - 1796:   100.0000 percent of the time (20001 hits)
  - 1797:     9.3245 percent of the time (1865 hits)
  - 1798:    10.5145 percent of the time (2103 hits)
  - 1799:     8.6896 percent of the time (1738 hits)
  - 1800:    11.7344 percent of the time (2347 hits)
  - 1801:     5.0197 percent of the time (1004 hits)
  - 1802:     6.5647 percent of the time (1313 hits)
  - 1803:     0.0800 percent of the time (16 hits)
  - 1804:     8.1596 percent of the time (1632 hits)
  - 1805:     8.8496 percent of the time (1770 hits)
  - 1806:     2.0649 percent of the time (413 hits)
  - 1807:    12.4394 percent of the time (2488 hits)
  - 1808:     6.8547 percent of the time (1371 hits)
  - 1809:    11.4144 percent of the time (2283 hits)
  - 1810:    59.3370 percent of the time (11868 hits)
  - 1811:     3.0198 percent of the time (604 hits)
  - 1812:     4.0798 percent of the time (816 hits)
  - 1813:   100.0000 percent of the time (20001 hits)
  - 1814:    29.2335 percent of the time (5847 hits)
  - 1815:     6.4597 percent of the time (1292 hits)
  - 1816:     4.5498 percent of the time (910 hits)
  - 1817:     7.5146 percent of the time (1503 hits)
  - 1818:     1.3649 percent of the time (273 hits)
  - 1819:     6.4947 percent of the time (1299 hits)
  - 1820:    26.1637 percent of the time (5233 hits)
  - 1821:    19.4090 percent of the time (3882 hits)
  - 1822:     0.4000 percent of the time (80 hits)
  - 1823:   100.0000 percent of the time (20001 hits)
  - 1824:    21.8539 percent of the time (4371 hits)
  - 1825:    54.8323 percent of the time (10967 hits)
  - 1826:     0.7850 percent of the time (157 hits)
  - 1827:     0.5100 percent of the time (102 hits)
  - 1828:   100.0000 percent of the time (20001 hits)
  - 1829:    14.3243 percent of the time (2865 hits)
  - 1830:    24.7088 percent of the time (4942 hits)
  - 1831:    16.4142 percent of the time (3283 hits)
  - 1832:    16.9042 percent of the time (3381 hits)
  - 1833:     7.4696 percent of the time (1494 hits)
  - 1834:     5.1247 percent of the time (1025 hits)
  - 1835:     9.1595 percent of the time (1832 hits)
  - 1836:     4.1298 percent of the time (826 hits)
  - 1837:     0.1400 percent of the time (28 hits)
  - 1838:     3.7298 percent of the time (746 hits)
  - 1839:     4.8748 percent of the time (975 hits)
  - 1840:     1.8749 percent of the time (375 hits)
  - 1841:    16.0792 percent of the time (3216 hits)
  - 1842:   100.0000 percent of the time (20001 hits)
  - 1843:     7.4196 percent of the time (1484 hits)
  - 1844:     3.8648 percent of the time (773 hits)
  - 1845:     5.0847 percent of the time (1017 hits)
  - 1846:     4.2948 percent of the time (859 hits)
  - 1847:     5.0097 percent of the time (1002 hits)
  - 1848:     0.4000 percent of the time (80 hits)
  - 1849:     1.7749 percent of the time (355 hits)
  - 1850:     5.8297 percent of the time (1166 hits)
  - 1853:     4.0448 percent of the time (809 hits)
  - 1854:     2.6299 percent of the time (526 hits)
  - 1855:    23.5638 percent of the time (4713 hits)
  - 1856:     8.8446 percent of the time (1769 hits)
  - 1857:    10.0295 percent of the time (2006 hits)
  - 1858:     3.0598 percent of the time (612 hits)
  - 1859:     8.4646 percent of the time (1693 hits)
  - 1860:    14.9543 percent of the time (2991 hits)
  - 1861:    16.1042 percent of the time (3221 hits)
  - 1862:   100.0000 percent of the time (20001 hits)
  - 1863:   100.0000 percent of the time (20001 hits)
  - 1864:    53.8073 percent of the time (10762 hits)
  - 1865:     1.0299 percent of the time (206 hits)
  - 1866:     2.6349 percent of the time (527 hits)
  - 1869:     2.9549 percent of the time (591 hits)
  - 1870:     0.2100 percent of the time (42 hits)
  - 1871:     0.0650 percent of the time (13 hits)
  - 1872:     2.6199 percent of the time (524 hits)
  - 1873:     2.4249 percent of the time (485 hits)
  - 1875:     1.2899 percent of the time (258 hits)
  - 1876:     0.0250 percent of the time (5 hits)
  - 1879:    26.7737 percent of the time (5355 hits)
  - 1880:    21.0139 percent of the time (4203 hits)
  - 1881:    11.2394 percent of the time (2248 hits)
  - 1882:    99.9950 percent of the time (20000 hits)
  - 1883:    56.6822 percent of the time (11337 hits)
  - 1884:     1.6399 percent of the time (328 hits)
  - 1885:     2.4499 percent of the time (490 hits)
  - 1886:     7.3696 percent of the time (1474 hits)
  - 1887:     1.4049 percent of the time (281 hits)
  - 1888:     1.5599 percent of the time (312 hits)
  - 1889:     4.6148 percent of the time (923 hits)
  - 1890:     0.2450 percent of the time (49 hits)
  - 1891:     2.6499 percent of the time (530 hits)
  - 1892:     5.4147 percent of the time (1083 hits)
  - 1893:    13.1143 percent of the time (2623 hits)
  - 1894:     7.0346 percent of the time (1407 hits)
  - 1895:     0.1550 percent of the time (31 hits)
  - 1896:     0.1700 percent of the time (34 hits)
  - 1897:     4.8648 percent of the time (973 hits)
  - 1898:     3.5098 percent of the time (702 hits)
  - 1901:    28.1636 percent of the time (5633 hits)
  - 1902:     6.5897 percent of the time (1318 hits)
  - 1903:    20.6840 percent of the time (4137 hits)
  - 1904:    14.9693 percent of the time (2994 hits)
  - 1907:     3.0598 percent of the time (612 hits)
  - 1908:     1.4949 percent of the time (299 hits)
  - 1909:     0.5100 percent of the time (102 hits)
  - 1910:     1.4399 percent of the time (288 hits)
  - 1911:     0.5900 percent of the time (118 hits)
  - 1912:     0.1300 percent of the time (26 hits)
  - 1913:     1.1999 percent of the time (240 hits)
  - 1914:     1.2949 percent of the time (259 hits)
  - 1915:     3.2248 percent of the time (645 hits)
  - 1916:     9.2145 percent of the time (1843 hits)
  - 1919:     0.0650 percent of the time (13 hits)
  - 1920:     0.2350 percent of the time (47 hits)
  - 1921:     2.8449 percent of the time (569 hits)
  - 1922:     3.4448 percent of the time (689 hits)
  - 1923:     7.6346 percent of the time (1527 hits)
  - 1924:     8.0896 percent of the time (1618 hits)
  - 1925:    16.5442 percent of the time (3309 hits)
  - 1926:     0.1850 percent of the time (37 hits)
  - 1927:     0.0600 percent of the time (12 hits)
  - 1928:     7.0596 percent of the time (1412 hits)
  - 1929:    23.1538 percent of the time (4631 hits)
  - 1930:     2.6849 percent of the time (537 hits)
  - 1931:    11.3794 percent of the time (2276 hits)
  - 1932:     2.2299 percent of the time (446 hits)
  - 1933:     6.9897 percent of the time (1398 hits)
  - 1934:     5.1697 percent of the time (1034 hits)
  - 1935:    10.8945 percent of the time (2179 hits)
  - 1938:     0.0650 percent of the time (13 hits)
  - 1939:     0.1500 percent of the time (30 hits)
  - 1940:     0.1050 percent of the time (21 hits)
  - 1942:    29.9285 percent of the time (5986 hits)
  - 1943:     6.8347 percent of the time (1367 hits)
  - 1944:     8.6996 percent of the time (1740 hits)
  - 1945:     7.5046 percent of the time (1501 hits)
  - 1946:    20.9490 percent of the time (4190 hits)
  - 1947:    14.1843 percent of the time (2837 hits)
  - 1948:   100.0000 percent of the time (20001 hits)
  - 1949:     0.1650 percent of the time (33 hits)
  - 1950:     2.1349 percent of the time (427 hits)
  - 1951:     0.4450 percent of the time (89 hits)
  - 1952:     1.3399 percent of the time (268 hits)
  - 1953:     1.5549 percent of the time (311 hits)
  - 1954:   100.0000 percent of the time (20001 hits)
  - 1957:     9.1495 percent of the time (1830 hits)
  - 1958:     8.8946 percent of the time (1779 hits)
  - 1959:    17.1541 percent of the time (3431 hits)
  - 1960:     6.9247 percent of the time (1385 hits)
  - 1961:     2.6199 percent of the time (524 hits)
  - 1962:     3.0098 percent of the time (602 hits)
  - 1963:    12.0894 percent of the time (2418 hits)
  - 1964:     5.5597 percent of the time (1112 hits)
  - 1965:     3.2998 percent of the time (660 hits)
  - 1966:    22.6239 percent of the time (4525 hits)
  - 1967:    19.4740 percent of the time (3895 hits)
  - 1968:     4.2298 percent of the time (846 hits)
  - 1969:     6.4997 percent of the time (1300 hits)
  - 1970:    11.6644 percent of the time (2333 hits)
  - 1971:     3.4348 percent of the time (687 hits)
  - 1972:     2.0449 percent of the time (409 hits)
  - 1973:     0.7100 percent of the time (142 hits)
  - 1974:     0.2200 percent of the time (44 hits)
  - 1975:     1.1249 percent of the time (225 hits)
  - 1976:     0.3850 percent of the time (77 hits)
  - 1977:     0.0150 percent of the time (3 hits)
  - 1979:     2.8299 percent of the time (566 hits)
  - 1980:     6.0497 percent of the time (1210 hits)
  - 1981:     1.6999 percent of the time (340 hits)
  - 1982:     2.8399 percent of the time (568 hits)
  - 1983:     2.0649 percent of the time (413 hits)
  - 1984:    34.9133 percent of the time (6983 hits)
  - 1985:    12.9444 percent of the time (2589 hits)
  - 1986:    14.3593 percent of the time (2872 hits)
  - 1987:     8.6046 percent of the time (1721 hits)
  - 1988:    11.3144 percent of the time (2263 hits)
  - 1989:   100.0000 percent of the time (20001 hits)
  - 1990:     0.7200 percent of the time (144 hits)
  - 1991:     0.9850 percent of the time (197 hits)
  - 1994:     2.2099 percent of the time (442 hits)
  - 1995:     0.5750 percent of the time (115 hits)
  - 1996:     0.0550 percent of the time (11 hits)
  - 1997:     0.0850 percent of the time (17 hits)
  - 1998:   100.0000 percent of the time (20001 hits)
  - 1999:     0.0250 percent of the time (5 hits)
  - 2002:     3.9998 percent of the time (800 hits)
  - 2003:     6.2497 percent of the time (1250 hits)
  - 2004:    16.1992 percent of the time (3240 hits)
  - 2005:   100.0000 percent of the time (20001 hits)
  - 2006:   100.0000 percent of the time (20001 hits)
  - 2007:     2.0699 percent of the time (414 hits)
  - 2008:     6.7097 percent of the time (1342 hits)
  - 2009:     8.9996 percent of the time (1800 hits)
  - 2010:     5.1147 percent of the time (1023 hits)
  - 2012:    11.4394 percent of the time (2288 hits)
  - 2015:     1.1749 percent of the time (235 hits)
  - 2016:     0.6150 percent of the time (123 hits)
  - 2017:     0.8350 percent of the time (167 hits)
  - 2018:     1.1949 percent of the time (239 hits)
  - 2019:     8.8596 percent of the time (1772 hits)
  - 2020:     3.5948 percent of the time (719 hits)
  - 2021:    99.5750 percent of the time (19916 hits)
  - 2022:   100.0000 percent of the time (20001 hits)
  - 2023:     3.6898 percent of the time (738 hits)
  - 2024:    25.7687 percent of the time (5154 hits)
  - 2025:     0.0250 percent of the time (5 hits)
  - 2026:     0.0450 percent of the time (9 hits)
  - 2027:     3.2948 percent of the time (659 hits)
  - 2028:     0.3600 percent of the time (72 hits)
  - 2030:     0.0050 percent of the time (1 hits)
  - 2033:     2.4499 percent of the time (490 hits)
  - 2034:     4.4848 percent of the time (897 hits)
  - 2035:     2.8949 percent of the time (579 hits)
  - 2036:     2.9899 percent of the time (598 hits)
  - 2037:   100.0000 percent of the time (20001 hits)
  - 2038:    97.8401 percent of the time (19569 hits)
  - 2039:     5.9747 percent of the time (1195 hits)
  - 2040:    21.9139 percent of the time (4383 hits)
  - 2041:     6.4247 percent of the time (1285 hits)
  - 2042:    33.3333 percent of the time (6667 hits)
  - 2043:    22.3989 percent of the time (4480 hits)
  - 2044:     9.2795 percent of the time (1856 hits)
  - 2045:     5.0097 percent of the time (1002 hits)
  - 2046:    15.3692 percent of the time (3074 hits)
  - 2047:     5.6247 percent of the time (1125 hits)
  - 2048:    10.7745 percent of the time (2155 hits)
  - 2049:     0.2500 percent of the time (50 hits)
  - 2050:     1.3399 percent of the time (268 hits)
  - 2051:     2.6249 percent of the time (525 hits)
  - 2052:    23.0138 percent of the time (4603 hits)
  - 2053:     8.5196 percent of the time (1704 hits)
  - 2054:     7.1496 percent of the time (1430 hits)
  - 2055:    12.4394 percent of the time (2488 hits)
  - 2056:     6.4797 percent of the time (1296 hits)
  - 2057:     6.1547 percent of the time (1231 hits)
  - 2058:    81.4459 percent of the time (16290 hits)
  - 2059:    13.1743 percent of the time (2635 hits)
  - 2060:     8.1846 percent of the time (1637 hits)
  - 2061:     3.2098 percent of the time (642 hits)
  - 2062:     8.9596 percent of the time (1792 hits)
  - 2063:    14.3243 percent of the time (2865 hits)
  - 2064:    35.8132 percent of the time (7163 hits)
  - 2065:    21.6139 percent of the time (4323 hits)
  - 2066:     8.4796 percent of the time (1696 hits)
  - 2067:    57.5171 percent of the time (11504 hits)
  - 2068:     1.0249 percent of the time (205 hits)
  - 2069:     1.8149 percent of the time (363 hits)
  - 2070:     3.7148 percent of the time (743 hits)
  - 2071:     7.3796 percent of the time (1476 hits)
  - 2072:     0.2950 percent of the time (59 hits)
  - 2073:     1.0449 percent of the time (209 hits)
  - 2074:     1.6099 percent of the time (322 hits)
  - 2075:     0.9700 percent of the time (194 hits)
  - 2076:     3.3448 percent of the time (669 hits)
  - 2077:     2.1899 percent of the time (438 hits)
  - 2078:     7.4246 percent of the time (1485 hits)
  - 2079:     2.2799 percent of the time (456 hits)
  - 2080:   100.0000 percent of the time (20001 hits)
  - 2081:     5.8697 percent of the time (1174 hits)
  - 2082:     0.7850 percent of the time (157 hits)
  - 2083:     2.3499 percent of the time (470 hits)
  - 2084:    12.0144 percent of the time (2403 hits)
  - 2085:     0.8250 percent of the time (165 hits)
  - 2086:     1.1149 percent of the time (223 hits)
  - 2087:    12.1344 percent of the time (2427 hits)
  - 2088:     3.1798 percent of the time (636 hits)
  - 2089:     1.9099 percent of the time (382 hits)
  - 2090:     4.7298 percent of the time (946 hits)
  - 2091:     0.0100 percent of the time (2 hits)
  - 2092:     0.0600 percent of the time (12 hits)
  - 2093:     0.1600 percent of the time (32 hits)
  - 2094:     0.5500 percent of the time (110 hits)
  - 2095:     0.0450 percent of the time (9 hits)
  - 2096:     0.7050 percent of the time (141 hits)
  - 2097:     3.4848 percent of the time (697 hits)
  - 2098:    23.4238 percent of the time (4685 hits)
  - 2099:    11.6794 percent of the time (2336 hits)
  - 2100:    25.4037 percent of the time (5081 hits)
  - 2101:    12.9094 percent of the time (2582 hits)
  - 2102:     3.1798 percent of the time (636 hits)
  - 2103:    51.0724 percent of the time (10215 hits)
  - 2104:    18.6891 percent of the time (3738 hits)
  - 2105:     5.5097 percent of the time (1102 hits)
  - 2106:     3.0098 percent of the time (602 hits)
  - 2107:     4.1448 percent of the time (829 hits)
  - 2108:    19.5440 percent of the time (3909 hits)
  - 2109:    20.3140 percent of the time (4063 hits)
  - 2110:     1.5749 percent of the time (315 hits)
  - 2111:     2.2799 percent of the time (456 hits)
  - 2112:     1.1099 percent of the time (222 hits)
  - 2114:     5.7697 percent of the time (1154 hits)
  - 2115:     5.3647 percent of the time (1073 hits)
  - 2116:    13.1443 percent of the time (2629 hits)
  - 2117:    11.4194 percent of the time (2284 hits)
  - 2119:     0.1000 percent of the time (20 hits)
  - 2120:   100.0000 percent of the time (20001 hits)
  - 2121:    37.6231 percent of the time (7525 hits)
  - 2122:    56.0072 percent of the time (11202 hits)
  - 2123:   100.0000 percent of the time (20001 hits)
  - 2124:   100.0000 percent of the time (20001 hits)
  - 2125:    11.7444 percent of the time (2349 hits)
  - 2126:    15.7092 percent of the time (3142 hits)
  - 2127:     6.7447 percent of the time (1349 hits)
  - 2128:     0.1800 percent of the time (36 hits)
  - 2129:     5.0047 percent of the time (1001 hits)
  - 2130:     1.0949 percent of the time (219 hits)
  - 2131:     5.0047 percent of the time (1001 hits)
  - 2132:     6.3347 percent of the time (1267 hits)
  - 2133:    13.6543 percent of the time (2731 hits)
  - 2134:     0.1400 percent of the time (28 hits)
  - 2135:   100.0000 percent of the time (20001 hits)
  - 2136:    11.2594 percent of the time (2252 hits)
  - 2137:    16.5192 percent of the time (3304 hits)
  - 2138:     9.4445 percent of the time (1889 hits)
  - 2139:    30.2785 percent of the time (6056 hits)
  - 2140:     4.1748 percent of the time (835 hits)
  - 2141:   100.0000 percent of the time (20001 hits)
  - 2142:    15.1492 percent of the time (3030 hits)
  - 2143:     1.7349 percent of the time (347 hits)
  - 2144:    10.0045 percent of the time (2001 hits)
  - 2145:     2.0499 percent of the time (410 hits)
  - 2146:     4.6498 percent of the time (930 hits)
  - 2147:     2.8999 percent of the time (580 hits)
  - 2148:     6.9497 percent of the time (1390 hits)
  - 2149:   100.0000 percent of the time (20001 hits)
  - 2150:     0.9050 percent of the time (181 hits)
  - 2151:     3.6248 percent of the time (725 hits)
  - 2152:     0.7300 percent of the time (146 hits)
  - 2154:     1.3549 percent of the time (271 hits)
  - 2155:     3.9098 percent of the time (782 hits)
  - 2156:     9.7995 percent of the time (1960 hits)
  - 2157:    14.1493 percent of the time (2830 hits)
  - 2159:     3.7148 percent of the time (743 hits)
  - 2160:     8.7946 percent of the time (1759 hits)
  - 2161:   100.0000 percent of the time (20001 hits)
  - 2162:     4.4348 percent of the time (887 hits)
  - 2163:   100.0000 percent of the time (20001 hits)
  - 2164:     3.0798 percent of the time (616 hits)
  - 2165:    18.5641 percent of the time (3713 hits)
  - 2166:     4.6398 percent of the time (928 hits)
  - 2167:     4.1148 percent of the time (823 hits)
  - 2168:     0.8900 percent of the time (178 hits)
  - 2170:     7.7646 percent of the time (1553 hits)
  - 2171:   100.0000 percent of the time (20001 hits)
  - 2172:     5.9497 percent of the time (1190 hits)
  - 2174:     6.2097 percent of the time (1242 hits)
  - 2175:     8.0946 percent of the time (1619 hits)
  - 2176:    19.4990 percent of the time (3900 hits)
  - 2177:     0.1850 percent of the time (37 hits)
  - 2178:     3.5098 percent of the time (702 hits)
  - 2179:     6.2047 percent of the time (1241 hits)
  - 2180:     4.1698 percent of the time (834 hits)
  - 2181:     3.9798 percent of the time (796 hits)
  - 2182:     6.2047 percent of the time (1241 hits)
  - 2183:    29.4835 percent of the time (5897 hits)
  - 2184:     6.2547 percent of the time (1251 hits)
  - 2185:     2.7099 percent of the time (542 hits)
  - 2187:     1.3799 percent of the time (276 hits)
  - 2188:     0.0150 percent of the time (3 hits)
  - 2189:     1.8649 percent of the time (373 hits)
  - 2190:     0.1900 percent of the time (38 hits)
  - 2194:     1.8299 percent of the time (366 hits)
  - 2195:     0.4000 percent of the time (80 hits)
  - 2196:     0.7550 percent of the time (151 hits)
  - 2197:     7.9246 percent of the time (1585 hits)
  - 2198:   100.0000 percent of the time (20001 hits)
  - 2199:     8.0996 percent of the time (1620 hits)
  - 2200:    11.1644 percent of the time (2233 hits)

Neighbor count histogram:

  - 1 Neighbors:   1.0611 percent of the time (21223 hits).
  - 2 Neighbors:  29.7297 percent of the time (594624 hits).
  - 3 Neighbors:  32.3853 percent of the time (647738 hits).
  - 4 Neighbors:  22.1278 percent of the time (442578 hits).
  - 5 Neighbors:  10.1345 percent of the time (202701 hits).
  - 6 Neighbors:   3.4675 percent of the time (69353 hits).
  - 7 Neighbors:   0.8890 percent of the time (17780 hits).
  - 8 Neighbors:   0.1756 percent of the time (3512 hits).
  - 9 Neighbors:   0.0270 percent of the time (541 hits).
  - 10 Neighbors:   0.0022 percent of the time (44 hits).
  - 11 Neighbors:   0.0003 percent of the time (6 hits).

Listing for all sets of conditions:

*** Data for 1. set of conditions ***

    6511551 of 4400220000 molecules passed this set of conditions (0.1480 percent).

*** Condition 1 ***

    4400220000 molecules total, 6511551 passed (0.1480 percent).
    35201760000 subconditions total, 13809519 passed (0.0392 percent).

    Frequency table for Neighborhood between C3H3N2 and H   

          | Dist.  |    1       2       3       4       5       6       7       8   
    Angle | (all)  |   0.010    0.004    0.005    0.008    0.004    0.005    0.002    0.001 
    ------|--------|----------------------------------------------------------------
        1 |100.000 |  0.010   0.004   0.005   0.008   0.004   0.005   0.002   0.001 


<<< End of Condition Data <<<

