
>>> Condition Data >>>

    9073015 of 4400220000 molecules passed the conditions (0.21 percent).
  - 1787:    37.4531 percent of the time (7491 hits)
  - 1788:     0.2000 percent of the time (40 hits)
  - 1789:    23.0938 percent of the time (4619 hits)
  - 1790:     0.9800 percent of the time (196 hits)
  - 1791:    70.8715 percent of the time (14175 hits)
  - 1792:     1.8749 percent of the time (375 hits)
  - 1793:    99.8300 percent of the time (19967 hits)
  - 1794:    47.4826 percent of the time (9497 hits)
  - 1795:     4.5298 percent of the time (906 hits)
  - 1796:    31.7734 percent of the time (6355 hits)
  - 1797:     0.7500 percent of the time (150 hits)
  - 1798:     4.7648 percent of the time (953 hits)
  - 1799:    28.2086 percent of the time (5642 hits)
  - 1800:    29.8885 percent of the time (5978 hits)
  - 1801:     1.2949 percent of the time (259 hits)
  - 1802:    88.6806 percent of the time (17737 hits)
  - 1803:    27.0886 percent of the time (5418 hits)
  - 1805:     2.0249 percent of the time (405 hits)
  - 1806:     6.8797 percent of the time (1376 hits)
  - 1807:    16.0142 percent of the time (3203 hits)
  - 1808:     3.9148 percent of the time (783 hits)
  - 1809:    13.0593 percent of the time (2612 hits)
  - 1810:     1.1349 percent of the time (227 hits)
  - 1811:    48.9576 percent of the time (9792 hits)
  - 1812:     0.0100 percent of the time (2 hits)
  - 1813:    60.5820 percent of the time (12117 hits)
  - 1814:    16.7042 percent of the time (3341 hits)
  - 1815:   100.0000 percent of the time (20001 hits)
  - 1816:    63.6018 percent of the time (12721 hits)
  - 1817:    17.6141 percent of the time (3523 hits)
  - 1818:    42.2929 percent of the time (8459 hits)
  - 1819:     4.9698 percent of the time (994 hits)
  - 1820:     4.0748 percent of the time (815 hits)
  - 1821:     0.8600 percent of the time (172 hits)
  - 1822:    23.9838 percent of the time (4797 hits)
  - 1823:    20.7940 percent of the time (4159 hits)
  - 1824:    66.9717 percent of the time (13395 hits)
  - 1825:     5.6697 percent of the time (1134 hits)
  - 1826:    49.5675 percent of the time (9914 hits)
  - 1827:    11.0044 percent of the time (2201 hits)
  - 1828:    15.2092 percent of the time (3042 hits)
  - 1829:    17.8691 percent of the time (3574 hits)
  - 1830:     1.3449 percent of the time (269 hits)
  - 1831:    19.3390 percent of the time (3868 hits)
  - 1832:    62.3869 percent of the time (12478 hits)
  - 1833:    85.7057 percent of the time (17142 hits)
  - 1834:    14.9393 percent of the time (2988 hits)
  - 1835:    13.0943 percent of the time (2619 hits)
  - 1836:     7.9546 percent of the time (1591 hits)
  - 1837:    15.7442 percent of the time (3149 hits)
  - 1838:     8.8496 percent of the time (1770 hits)
  - 1839:     0.7600 percent of the time (152 hits)
  - 1840:     0.0350 percent of the time (7 hits)
  - 1841:    22.0089 percent of the time (4402 hits)
  - 1842:     6.5447 percent of the time (1309 hits)
  - 1843:    46.4977 percent of the time (9300 hits)
  - 1844:     4.9698 percent of the time (994 hits)
  - 1845:    35.8232 percent of the time (7165 hits)
  - 1846:    99.8100 percent of the time (19963 hits)
  - 1847:     7.6796 percent of the time (1536 hits)
  - 1848:    16.1092 percent of the time (3222 hits)
  - 1849:     1.6549 percent of the time (331 hits)
  - 1850:    41.0779 percent of the time (8216 hits)
  - 1851:     5.6847 percent of the time (1137 hits)
  - 1852:    20.8240 percent of the time (4165 hits)
  - 1853:    24.5338 percent of the time (4907 hits)
  - 1854:    22.1189 percent of the time (4424 hits)
  - 1855:     1.4549 percent of the time (291 hits)
  - 1856:     1.2199 percent of the time (244 hits)
  - 1857:     2.5799 percent of the time (516 hits)
  - 1858:     4.9298 percent of the time (986 hits)
  - 1859:    93.2453 percent of the time (18650 hits)
  - 1860:     9.4395 percent of the time (1888 hits)
  - 1861:     2.9699 percent of the time (594 hits)
  - 1862:     0.4100 percent of the time (82 hits)
  - 1863:     3.1898 percent of the time (638 hits)
  - 1864:    49.7725 percent of the time (9955 hits)
  - 1865:     4.1198 percent of the time (824 hits)
  - 1866:     0.4650 percent of the time (93 hits)
  - 1867:    38.8081 percent of the time (7762 hits)
  - 1868:    11.7944 percent of the time (2359 hits)
  - 1869:    26.6587 percent of the time (5332 hits)
  - 1870:     0.3850 percent of the time (77 hits)
  - 1871:    23.8438 percent of the time (4769 hits)
  - 1872:    35.8382 percent of the time (7168 hits)
  - 1873:     1.3649 percent of the time (273 hits)
  - 1874:     0.0350 percent of the time (7 hits)
  - 1875:    38.1531 percent of the time (7631 hits)
  - 1877:    34.5633 percent of the time (6913 hits)
  - 1879:     1.8549 percent of the time (371 hits)
  - 1880:     5.6997 percent of the time (1140 hits)
  - 1881:    28.4686 percent of the time (5694 hits)
  - 1882:     1.3199 percent of the time (264 hits)
  - 1883:    36.4032 percent of the time (7281 hits)
  - 1884:     8.7746 percent of the time (1755 hits)
  - 1885:     4.7598 percent of the time (952 hits)
  - 1886:    25.0037 percent of the time (5001 hits)
  - 1887:     6.5547 percent of the time (1311 hits)
  - 1888:    36.4332 percent of the time (7287 hits)
  - 1889:     2.7999 percent of the time (560 hits)
  - 1890:   100.0000 percent of the time (20001 hits)
  - 1891:     0.4450 percent of the time (89 hits)
  - 1892:     0.5400 percent of the time (108 hits)
  - 1893:     0.0200 percent of the time (4 hits)
  - 1894:     0.0800 percent of the time (16 hits)
  - 1895:     2.9549 percent of the time (591 hits)
  - 1896:    48.0826 percent of the time (9617 hits)
  - 1898:    61.4769 percent of the time (12296 hits)
  - 1899:     0.7100 percent of the time (142 hits)
  - 1900:     6.8197 percent of the time (1364 hits)
  - 1901:    90.1755 percent of the time (18036 hits)
  - 1902:    36.1682 percent of the time (7234 hits)
  - 1903:    97.8851 percent of the time (19578 hits)
  - 1904:    91.0404 percent of the time (18209 hits)
  - 1905:    12.2844 percent of the time (2457 hits)
  - 1906:    51.3374 percent of the time (10268 hits)
  - 1907:    15.6292 percent of the time (3126 hits)
  - 1908:    42.3679 percent of the time (8474 hits)
  - 1909:     0.2850 percent of the time (57 hits)
  - 1910:     7.6796 percent of the time (1536 hits)
  - 1911:    19.0640 percent of the time (3813 hits)
  - 1912:     1.2049 percent of the time (241 hits)
  - 1913:     0.0650 percent of the time (13 hits)
  - 1914:     3.3848 percent of the time (677 hits)
  - 1915:    74.2363 percent of the time (14848 hits)
  - 1916:     0.7000 percent of the time (140 hits)
  - 1917:     2.4149 percent of the time (483 hits)
  - 1918:     0.5050 percent of the time (101 hits)
  - 1919:     4.1948 percent of the time (839 hits)
  - 1920:    53.3173 percent of the time (10664 hits)
  - 1921:     3.6948 percent of the time (739 hits)
  - 1922:    69.5115 percent of the time (13903 hits)
  - 1924:     2.0549 percent of the time (411 hits)
  - 1925:     3.0298 percent of the time (606 hits)
  - 1926:    37.4581 percent of the time (7492 hits)
  - 1927:     2.8199 percent of the time (564 hits)
  - 1928:     0.0450 percent of the time (9 hits)
  - 1929:    13.9143 percent of the time (2783 hits)
  - 1930:     2.2449 percent of the time (449 hits)
  - 1931:    95.7702 percent of the time (19155 hits)
  - 1932:    17.1091 percent of the time (3422 hits)
  - 1933:    13.9643 percent of the time (2793 hits)
  - 1934:     2.7299 percent of the time (546 hits)
  - 1935:     1.0099 percent of the time (202 hits)
  - 1936:     0.0200 percent of the time (4 hits)
  - 1937:     0.1000 percent of the time (20 hits)
  - 1938:     9.9145 percent of the time (1983 hits)
  - 1939:     2.0399 percent of the time (408 hits)
  - 1940:    19.1390 percent of the time (3828 hits)
  - 1941:     2.9549 percent of the time (591 hits)
  - 1942:     7.9296 percent of the time (1586 hits)
  - 1943:    52.1524 percent of the time (10431 hits)
  - 1944:     6.3847 percent of the time (1277 hits)
  - 1945:    14.4543 percent of the time (2891 hits)
  - 1946:    71.9414 percent of the time (14389 hits)
  - 1947:    11.6444 percent of the time (2329 hits)
  - 1948:     5.4797 percent of the time (1096 hits)
  - 1949:    28.2936 percent of the time (5659 hits)
  - 1950:     6.8097 percent of the time (1362 hits)
  - 1951:    30.5735 percent of the time (6115 hits)
  - 1952:    18.1841 percent of the time (3637 hits)
  - 1953:     1.7999 percent of the time (360 hits)
  - 1954:    38.4081 percent of the time (7682 hits)
  - 1955:     0.6200 percent of the time (124 hits)
  - 1956:     9.2345 percent of the time (1847 hits)
  - 1957:    29.0785 percent of the time (5816 hits)
  - 1958:    10.2245 percent of the time (2045 hits)
  - 1959:     1.5549 percent of the time (311 hits)
  - 1960:     5.2397 percent of the time (1048 hits)
  - 1961:     0.0700 percent of the time (14 hits)
  - 1962:    19.6040 percent of the time (3921 hits)
  - 1963:   100.0000 percent of the time (20001 hits)
  - 1964:    68.1716 percent of the time (13635 hits)
  - 1965:    84.0708 percent of the time (16815 hits)
  - 1966:     1.9299 percent of the time (386 hits)
  - 1967:     1.6049 percent of the time (321 hits)
  - 1968:    70.8115 percent of the time (14163 hits)
  - 1969:    99.9500 percent of the time (19991 hits)
  - 1970:     5.9197 percent of the time (1184 hits)
  - 1971:    24.3238 percent of the time (4865 hits)
  - 1972:     3.5248 percent of the time (705 hits)
  - 1973:     0.0750 percent of the time (15 hits)
  - 1974:    29.1535 percent of the time (5831 hits)
  - 1975:    69.7615 percent of the time (13953 hits)
  - 1976:     0.6700 percent of the time (134 hits)
  - 1977:     1.1799 percent of the time (236 hits)
  - 1978:     0.9200 percent of the time (184 hits)
  - 1979:     0.0900 percent of the time (18 hits)
  - 1981:     0.2000 percent of the time (40 hits)
  - 1982:     8.8846 percent of the time (1777 hits)
  - 1983:    15.1242 percent of the time (3025 hits)
  - 1984:     0.9000 percent of the time (180 hits)
  - 1985:     0.8400 percent of the time (168 hits)
  - 1986:     0.8300 percent of the time (166 hits)
  - 1987:    68.0116 percent of the time (13603 hits)
  - 1988:     0.4250 percent of the time (85 hits)
  - 1989:     6.5647 percent of the time (1313 hits)
  - 1990:     0.7950 percent of the time (159 hits)
  - 1992:     4.8948 percent of the time (979 hits)
  - 1993:    99.6500 percent of the time (19931 hits)
  - 1994:    82.9309 percent of the time (16587 hits)
  - 1995:    13.9843 percent of the time (2797 hits)
  - 1996:     4.9098 percent of the time (982 hits)
  - 1997:    30.2285 percent of the time (6046 hits)
  - 1998:    12.5644 percent of the time (2513 hits)
  - 1999:    19.8490 percent of the time (3970 hits)
  - 2000:    23.5188 percent of the time (4704 hits)
  - 2001:     3.6598 percent of the time (732 hits)
  - 2002:    14.9093 percent of the time (2982 hits)
  - 2003:     2.8649 percent of the time (573 hits)
  - 2004:    10.7695 percent of the time (2154 hits)
  - 2005:    73.8213 percent of the time (14765 hits)
  - 2006:    25.6337 percent of the time (5127 hits)
  - 2007:    54.3923 percent of the time (10879 hits)
  - 2008:    20.5740 percent of the time (4115 hits)
  - 2009:    50.3275 percent of the time (10066 hits)
  - 2010:     9.2095 percent of the time (1842 hits)
  - 2011:     4.6148 percent of the time (923 hits)
  - 2012:     1.6299 percent of the time (326 hits)
  - 2013:    55.8222 percent of the time (11165 hits)
  - 2014:    14.0743 percent of the time (2815 hits)
  - 2015:    12.1494 percent of the time (2430 hits)
  - 2016:    59.6070 percent of the time (11922 hits)
  - 2017:    31.6684 percent of the time (6334 hits)
  - 2018:    99.3550 percent of the time (19872 hits)
  - 2019:     0.4350 percent of the time (87 hits)
  - 2020:    77.4261 percent of the time (15486 hits)
  - 2022:     2.2199 percent of the time (444 hits)
  - 2023:   100.0000 percent of the time (20001 hits)
  - 2024:    48.4176 percent of the time (9684 hits)
  - 2025:    49.0225 percent of the time (9805 hits)
  - 2026:    14.0093 percent of the time (2802 hits)
  - 2027:    71.9514 percent of the time (14391 hits)
  - 2028:     2.9549 percent of the time (591 hits)
  - 2029:    84.6008 percent of the time (16921 hits)
  - 2030:    38.8781 percent of the time (7776 hits)
  - 2031:    33.4383 percent of the time (6688 hits)
  - 2032:     2.0499 percent of the time (410 hits)
  - 2033:    25.4587 percent of the time (5092 hits)
  - 2034:    69.4215 percent of the time (13885 hits)
  - 2035:    34.1233 percent of the time (6825 hits)
  - 2036:    24.9038 percent of the time (4981 hits)
  - 2037:     7.7796 percent of the time (1556 hits)
  - 2038:    31.3134 percent of the time (6263 hits)
  - 2039:     9.6245 percent of the time (1925 hits)
  - 2040:     5.9647 percent of the time (1193 hits)
  - 2041:     4.1348 percent of the time (827 hits)
  - 2042:     0.4450 percent of the time (89 hits)
  - 2043:    36.1732 percent of the time (7235 hits)
  - 2044:    67.3966 percent of the time (13480 hits)
  - 2045:    31.7134 percent of the time (6343 hits)
  - 2046:     2.3749 percent of the time (475 hits)
  - 2047:    47.2276 percent of the time (9446 hits)
  - 2048:    26.7937 percent of the time (5359 hits)
  - 2049:    25.9337 percent of the time (5187 hits)
  - 2050:    46.9777 percent of the time (9396 hits)
  - 2051:    32.0734 percent of the time (6415 hits)
  - 2052:    99.5500 percent of the time (19911 hits)
  - 2054:     2.2899 percent of the time (458 hits)
  - 2055:    97.4701 percent of the time (19495 hits)
  - 2056:     2.1599 percent of the time (432 hits)
  - 2057:     2.6249 percent of the time (525 hits)
  - 2058:    21.1789 percent of the time (4236 hits)
  - 2059:    23.6338 percent of the time (4727 hits)
  - 2060:     6.7647 percent of the time (1353 hits)
  - 2061:    45.7577 percent of the time (9152 hits)
  - 2062:     5.2797 percent of the time (1056 hits)
  - 2063:    30.4835 percent of the time (6097 hits)
  - 2064:    13.2393 percent of the time (2648 hits)
  - 2065:    96.6602 percent of the time (19333 hits)
  - 2066:    62.0019 percent of the time (12401 hits)
  - 2067:    25.2687 percent of the time (5054 hits)
  - 2068:     3.4348 percent of the time (687 hits)
  - 2069:    19.6940 percent of the time (3939 hits)
  - 2070:    35.3132 percent of the time (7063 hits)
  - 2071:    47.7026 percent of the time (9541 hits)
  - 2072:     0.3400 percent of the time (68 hits)
  - 2073:     0.2700 percent of the time (54 hits)
  - 2074:     9.9295 percent of the time (1986 hits)
  - 2075:    42.6779 percent of the time (8536 hits)
  - 2076:    96.8002 percent of the time (19361 hits)
  - 2077:    41.2929 percent of the time (8259 hits)
  - 2078:    48.9226 percent of the time (9785 hits)
  - 2079:    33.0783 percent of the time (6616 hits)
  - 2080:     2.6549 percent of the time (531 hits)
  - 2081:     1.7899 percent of the time (358 hits)
  - 2082:     0.5350 percent of the time (107 hits)
  - 2083:    90.9855 percent of the time (18198 hits)
  - 2084:    31.7234 percent of the time (6345 hits)
  - 2085:     0.0600 percent of the time (12 hits)
  - 2086:    80.9910 percent of the time (16199 hits)
  - 2087:     1.4049 percent of the time (281 hits)
  - 2088:    26.7137 percent of the time (5343 hits)
  - 2089:    51.3524 percent of the time (10271 hits)
  - 2090:     3.4548 percent of the time (691 hits)
  - 2091:    15.9842 percent of the time (3197 hits)
  - 2092:     1.8149 percent of the time (363 hits)
  - 2093:     2.4199 percent of the time (484 hits)
  - 2094:     0.1800 percent of the time (36 hits)
  - 2095:     0.5450 percent of the time (109 hits)
  - 2096:    17.4641 percent of the time (3493 hits)
  - 2097:    25.7637 percent of the time (5153 hits)
  - 2098:     1.3699 percent of the time (274 hits)
  - 2099:     1.0000 percent of the time (200 hits)
  - 2100:     5.4697 percent of the time (1094 hits)
  - 2101:     4.6148 percent of the time (923 hits)
  - 2102:     0.8100 percent of the time (162 hits)
  - 2103:     5.1147 percent of the time (1023 hits)
  - 2104:     2.2799 percent of the time (456 hits)
  - 2105:     1.0399 percent of the time (208 hits)
  - 2106:    50.5775 percent of the time (10116 hits)
  - 2107:    25.9437 percent of the time (5189 hits)
  - 2108:    22.4589 percent of the time (4492 hits)
  - 2109:     1.2599 percent of the time (252 hits)
  - 2110:    53.5323 percent of the time (10707 hits)
  - 2111:    25.4787 percent of the time (5096 hits)
  - 2112:    37.9431 percent of the time (7589 hits)
  - 2113:     2.4349 percent of the time (487 hits)
  - 2114:     4.6298 percent of the time (926 hits)
  - 2115:    32.3534 percent of the time (6471 hits)
  - 2116:    45.3227 percent of the time (9065 hits)
  - 2117:    32.3534 percent of the time (6471 hits)
  - 2118:    55.6622 percent of the time (11133 hits)
  - 2119:     3.6398 percent of the time (728 hits)
  - 2120:    18.4041 percent of the time (3681 hits)
  - 2121:     4.2448 percent of the time (849 hits)
  - 2122:     2.2199 percent of the time (444 hits)
  - 2123:     4.9548 percent of the time (991 hits)
  - 2124:     0.0850 percent of the time (17 hits)
  - 2125:    20.1940 percent of the time (4039 hits)
  - 2126:     8.9396 percent of the time (1788 hits)
  - 2127:    32.2884 percent of the time (6458 hits)
  - 2128:     8.3396 percent of the time (1668 hits)
  - 2129:    10.6095 percent of the time (2122 hits)
  - 2130:    14.0343 percent of the time (2807 hits)
  - 2131:     0.7100 percent of the time (142 hits)
  - 2132:    30.9235 percent of the time (6185 hits)
  - 2133:     8.4646 percent of the time (1693 hits)
  - 2134:     4.6798 percent of the time (936 hits)
  - 2135:    56.7922 percent of the time (11359 hits)
  - 2136:    24.2588 percent of the time (4852 hits)
  - 2137:    12.8444 percent of the time (2569 hits)
  - 2138:     1.3449 percent of the time (269 hits)
  - 2139:    44.8178 percent of the time (8964 hits)
  - 2142:    56.0672 percent of the time (11214 hits)
  - 2143:     0.7100 percent of the time (142 hits)
  - 2144:     0.8650 percent of the time (173 hits)
  - 2145:     2.7949 percent of the time (559 hits)
  - 2146:    29.6285 percent of the time (5926 hits)
  - 2147:    27.2486 percent of the time (5450 hits)
  - 2148:    56.2372 percent of the time (11248 hits)
  - 2149:    24.6488 percent of the time (4930 hits)
  - 2150:     5.0247 percent of the time (1005 hits)
  - 2151:     1.8699 percent of the time (374 hits)
  - 2152:    19.9240 percent of the time (3985 hits)
  - 2153:     0.2650 percent of the time (53 hits)
  - 2154:    52.3524 percent of the time (10471 hits)
  - 2155:     4.5398 percent of the time (908 hits)
  - 2156:    10.1445 percent of the time (2029 hits)
  - 2157:     7.3496 percent of the time (1470 hits)
  - 2158:    48.7976 percent of the time (9760 hits)
  - 2159:    36.1282 percent of the time (7226 hits)
  - 2160:    16.6392 percent of the time (3328 hits)
  - 2161:    96.5602 percent of the time (19313 hits)
  - 2162:     2.8149 percent of the time (563 hits)
  - 2163:     9.1745 percent of the time (1835 hits)
  - 2164:    41.6729 percent of the time (8335 hits)
  - 2165:    26.5287 percent of the time (5306 hits)
  - 2166:    68.2166 percent of the time (13644 hits)
  - 2167:     0.4900 percent of the time (98 hits)
  - 2169:     0.0450 percent of the time (9 hits)
  - 2170:    52.2124 percent of the time (10443 hits)
  - 2171:     0.8600 percent of the time (172 hits)
  - 2172:    11.7844 percent of the time (2357 hits)
  - 2173:    47.0976 percent of the time (9420 hits)
  - 2174:    37.3331 percent of the time (7467 hits)
  - 2175:    76.9462 percent of the time (15390 hits)
  - 2176:    56.4422 percent of the time (11289 hits)
  - 2177:    41.0529 percent of the time (8211 hits)
  - 2178:    26.6687 percent of the time (5334 hits)
  - 2179:     4.2498 percent of the time (850 hits)
  - 2180:     0.4000 percent of the time (80 hits)
  - 2181:     6.2097 percent of the time (1242 hits)
  - 2182:    68.1766 percent of the time (13636 hits)
  - 2183:     0.5500 percent of the time (110 hits)
  - 2186:     0.4900 percent of the time (98 hits)
  - 2187:     0.0250 percent of the time (5 hits)
  - 2188:     1.1449 percent of the time (229 hits)
  - 2189:     2.1599 percent of the time (432 hits)
  - 2190:     0.6550 percent of the time (131 hits)
  - 2191:     3.5198 percent of the time (704 hits)
  - 2192:     0.8450 percent of the time (169 hits)
  - 2193:     1.4349 percent of the time (287 hits)
  - 2195:     0.0050 percent of the time (1 hits)
  - 2196:     4.1848 percent of the time (837 hits)
  - 2197:     0.0100 percent of the time (2 hits)
  - 2198:     0.0400 percent of the time (8 hits)
  - 2199:    95.4752 percent of the time (19096 hits)
  - 2200:    83.2058 percent of the time (16642 hits)

Neighbor count histogram:

  - 1 Neighbors:   0.1534 percent of the time (3069 hits).
  - 2 Neighbors:   3.9979 percent of the time (79962 hits).
  - 3 Neighbors:  15.3955 percent of the time (307925 hits).
  - 4 Neighbors:  32.3212 percent of the time (646456 hits).
  - 5 Neighbors:  27.7510 percent of the time (555048 hits).
  - 6 Neighbors:  13.6608 percent of the time (273229 hits).
  - 7 Neighbors:   4.9332 percent of the time (98668 hits).
  - 8 Neighbors:   1.4070 percent of the time (28142 hits).
  - 9 Neighbors:   0.3115 percent of the time (6230 hits).
  - 10 Neighbors:   0.0589 percent of the time (1179 hits).
  - 11 Neighbors:   0.0084 percent of the time (169 hits).
  - 12 Neighbors:   0.0010 percent of the time (21 hits).
  - 13 Neighbors:   0.0001 percent of the time (2 hits).

Listing for all sets of conditions:

*** Data for 1. set of conditions ***

    9073015 of 4400220000 molecules passed this set of conditions (0.2062 percent).

*** Condition 1 ***

    4400220000 molecules total, 9073015 passed (0.2062 percent).
    30801540000 subconditions total, 12295287 passed (0.0399 percent).

    Frequency table for Neighborhood between C2H3O2 and H   

          | Dist.  |    1       2       3       4       5       6       7   
    Angle | (all)  |   0.006    0.000    0.003    0.003    0.003    0.013    0.012 
    ------|--------|--------------------------------------------------------
        1 |100.000 |  0.006   0.000   0.003   0.003   0.003   0.013   0.012 


<<< End of Condition Data <<<

